step,R_a_mean,R_a_std,R_b_mean,R_b_std,R_c_mean,R_c_std,alpha,wall_time
0,-913.2341250211,533.886440425426,28.0,35.71554283501792,-1020.0,0.0,0.09999999403953552,11.298130989074707
10000,-1013.6138840347528,230.55057126000347,81.6,98.94362030975014,-1020.0,0.0,0.09999999403953552,24.682135820388794
20000,-545.7861119769514,800.1713048330425,0.8,1.6,-829.0,382.0,0.040361836552619934,206.36569118499756
30000,4.559585173428059,516.2973892629791,199.6,399.20000000000005,-821.0,398.0,0.01852002739906311,388.2314190864563
40000,731.6826528519392,475.7109984606067,788.8,394.5455106828615,-640.8,464.4852634906731,0.012458131648600101,568.2438716888428
50000,-425.2772079311311,340.7494832862508,9.2,9.703607576566563,-1020.0,0.0,0.016839824616909027,750.3291049003601
60000,127.77574788480997,773.3197014512596,394.0,480.1616394507167,-440.8,473.1724421392269,0.025161048397421837,929.6623229980469
70000,-254.41529645845293,747.8754835271684,196.8,393.6,-447.4,467.63643998302786,0.028152968734502792,1109.9466834068298
80000,159.94202805906534,628.8670641685258,387.2,474.2363967474449,-825.0,390.0,0.023374458774924278,1291.104288816452
90000,582.1934824794531,662.8087677248469,771.8,381.55177892390964,-648.8,454.69963712323323,0.023291435092687607,1472.608323097229
100000,433.4049961425364,559.8316333102666,560.2,459.1933797432189,-481.8,441.4985390689306,0.027664534747600555,1654.130689382553
110000,496.0498561322689,548.9747418833239,587.4,479.73142486187,-499.0,427.9747656112449,0.025279076769948006,1833.4424114227295
120000,727.5635930106043,417.87608692246323,778.4,389.2416216182437,-64.2,26.07220742476555,0.02700144797563553,2011.4143183231354
130000,961.8449968516827,23.59488384091757,983.4,9.286549412995118,-258.0,381.24375404719746,0.027527282014489174,2191.6332693099976
140000,753.8102074816823,402.53075561783356,787.4,386.3856104981137,-435.0,477.69613772774005,0.030208004638552666,2370.581508874893
150000,710.1164892911911,441.72358104083213,772.0,386.80899679299085,-258.2,381.9022911688276,0.027348093688488007,2549.81085395813
160000,491.34209050685166,505.8549166066795,580.2,466.5191957465416,-55.8,16.117071694324622,0.025570759549736977,2728.0477459430695
170000,677.0572186090052,411.0222895837352,761.4,381.31855449217255,-248.8,386.04942688728346,0.02527758851647377,2908.176738500595
180000,688.0635085642338,402.5253640301643,764.8,382.8928831931981,-79.6,8.593020423576334,0.02436947077512741,3089.0316631793976
190000,917.4724764794112,22.349403887102117,965.2,7.678541528180987,-77.0,42.76914775863555,0.025012589991092682,3266.0216138362885
200000,925.3769676357508,60.985533136126925,959.6,42.67833173871725,-79.0,4.09878030638384,0.023792101070284843,3447.299397468567
210000,905.1427437067032,37.6990937516023,959.2,19.792928029980807,-78.6,39.8778133803748,0.020781690254807472,3628.185847759247
220000,937.2628362089396,36.464005157664715,970.8,17.359723500102184,-57.8,11.08873302050329,0.02247781679034233,3808.666185617447
230000,456.9976626500487,629.2553762477054,591.0,482.6104018771249,-73.2,25.317187837514656,0.020858800038695335,3987.9366507530212
240000,371.55321538299324,1115.980966231355,775.8,385.03942655265837,-38.2,8.975522268926749,0.01981932669878006,4168.399760961533
250000,958.0132953107357,36.536729072832195,983.8,13.526270735128731,-39.6,16.584329953302305,0.020591720938682556,4348.594668388367
260000,915.3633630931378,45.34471548503988,966.6,18.553705829294586,-36.8,12.12270596855339,0.02117128111422062,4527.077961683273
270000,881.9252418860793,52.65940096885817,951.2,24.838679514016036,-61.0,36.26568626125804,0.02042471058666706,4706.237655878067
280000,940.2457289963961,46.11952879955112,974.8,22.256684389189687,-66.4,19.489484344127735,0.019440509378910065,4885.663626909256
290000,897.8712991178036,19.56592171734615,957.8,8.37615663654877,-64.8,47.889038411728414,0.018172932788729668,5066.039949655533
300000,701.4078376337886,382.2074734975088,766.8,381.70323551156855,-57.6,33.23612492454558,0.01793670654296875,5246.2263305187225
310000,932.2585414133966,25.29446000523554,972.4,11.146299834474219,-65.2,26.54354912215019,0.01658743806183338,5428.346875429153
320000,895.9978870891034,30.51952210309189,950.4,24.848339984795768,-74.2,44.37747176214526,0.018416758626699448,5609.627156734467
330000,722.1014888048172,434.5752694285841,780.8,390.4968117667543,-261.4,379.6201259153682,0.018800117075443268,5791.580265522003
340000,961.2392968058587,35.56994555654863,985.6,12.289833196589774,-62.0,17.62952069683121,0.01761070266366005,5973.239610910416
350000,956.9488740563393,25.441790749096477,984.2,9.15204895091804,-58.2,19.343215865000317,0.015076907351613045,6152.847640752792
360000,950.4644050955773,38.45481397217349,980.6,14.051334456200237,-67.2,15.791136754521505,0.0142863430082798,6333.029297828674
370000,539.0330128550529,800.0626922020664,780.6,390.4262286271249,-36.8,17.71327186038762,0.014133320190012455,6513.4865872859955
380000,968.0204387664795,20.742120501422576,988.6,6.343500610861482,-235.0,392.5908811982265,0.015273429453372955,6693.37903213501
390000,702.6319433107972,504.0529358547493,783.8,391.9777544708373,-45.4,15.460918472070151,0.014900154434144497,6873.040204286575
400000,934.4870396643877,35.972784441989624,968.6,21.84124538573751,-39.6,8.708616422830897,0.01413958240300417,7053.0551126003265
410000,629.5727236330509,624.2656966432784,806.4,343.41263809009706,-55.8,14.119490075778232,0.013911755755543709,7233.064195156097
420000,930.420236235857,30.983772160984614,973.2,11.565465835840769,-51.2,18.79787222001469,0.013222722336649895,7413.1115827560425
430000,351.63714946359397,788.2022398570259,594.8,472.71192072974003,-247.8,386.75956355337877,0.013404155150055885,7596.928650856018
440000,937.323323905468,30.798860652381666,976.4,10.556514576317317,-254.2,382.96078128184354,0.012877152301371098,7780.761427640915
450000,919.3841772556304,39.55321096027363,972.0,13.92838827718412,-437.4,475.81744398456016,0.013098244555294514,7963.617010831833
460000,730.3506276458502,405.0246882542111,780.4,387.887406343645,-47.0,17.58408371226661,0.012620440684258938,8146.536222696304
470000,938.9642586804927,32.32568326371253,975.6,12.387090053761618,-253.8,383.5207425941914,0.01247787568718195,8329.001342773438
480000,953.4293800115586,21.032065459781474,983.2,7.413501197140255,-95.2,42.34808142053191,0.012358782812952995,8511.179059743881
490000,957.6188873291015,27.96244152854791,984.4,10.556514576317317,-257.6,381.2257074227812,0.012684500776231289,8694.563652276993
500000,715.0050360888242,403.12130609056055,775.8,387.9429855017358,-248.2,386.0742933685173,0.013134275563061237,8877.513686418533
