step,R_a_mean,R_a_std,R_b_mean,R_b_std,R_c_mean,R_c_std,alpha,wall_time
0,-637.082356083393,285.82101144420847,123.8,104.34826304256337,-1020.0,0.0,0.09999999403953552,11.678174495697021
10000,-557.1400270119309,333.76315562143776,7.4,13.821722034536798,-1020.0,0.0,0.09999999403953552,25.25144362449646
20000,-479.15089290440085,236.2667288944114,57.0,58.22714143764916,-1020.0,0.0,0.040367696434259415,192.13061046600342
30000,-629.7659739375115,210.95727075502893,1.0,2.0,-823.4,393.20000000000005,0.01827513426542282,358.6231098175049
40000,-703.7389188148081,376.35381436944726,2.6,5.2,-827.6,384.8,0.015041275881230831,526.9457926750183
50000,-406.86731775999067,799.1038999564005,210.2,394.71782326112407,-1020.0,0.0,0.019434956833720207,693.3488335609436
60000,-69.32296556085348,498.292748891603,194.4,375.39664356517625,-822.6,394.79999999999995,0.020137973129749298,861.8675804138184
70000,12.176944002509117,464.19212193609536,195.8,391.6,-634.8,471.77553984919564,0.027002599090337753,1029.8458309173584
80000,262.5825833670795,569.4689001150577,395.0,472.3900930375234,-642.4,462.4913404594729,0.029298167675733566,1199.1497886180878
90000,677.5270325735212,495.3239855458331,770.8,380.68643264503135,-625.8,482.8591513060511,0.02748604491353035,1377.5899531841278
100000,298.4283458635211,735.8405219946552,564.8,461.23763940077566,-827.0,386.0,0.02993379533290863,1553.7201018333435
110000,-121.52000446543097,546.0587350198031,196.4,388.31564480458417,-492.0,435.3293006449256,0.027041492983698845,1728.939994096756
120000,263.6057323694229,846.0084751280701,580.6,474.0854775248868,-442.8,471.35948065144504,0.030106093734502792,1896.967960357666
130000,241.45897713899612,985.4451933396989,590.8,482.5189737202051,-464.8,454.91423367487636,0.028264714404940605,2061.75203537941
140000,401.4524279266596,599.8987090629535,572.6,466.9452216266915,-628.0,480.339879668553,0.02893628180027008,2226.1187636852264
150000,930.1432966277004,51.199025034749894,969.0,22.378561169118985,-467.6,451.54074013315784,0.027885066345334053,2390.747770547867
160000,711.2374135524035,462.0981497345683,781.8,391.0060869091426,-255.8,382.6007841079263,0.031766124069690704,2557.0919075012207
170000,229.35066341757775,606.0875202609005,396.6,482.13508480507824,-449.4,465.9560494295573,0.033769067376852036,2722.911097764969
180000,659.6785584390163,396.1975355745487,750.6,375.87476637837767,-264.2,378.50146631155866,0.029817521572113037,2916.126590490341
190000,552.2325708121061,714.6503949731404,768.2,380.1175607624568,-462.0,456.42392575324095,0.030086476355791092,3091.7605056762695
200000,665.763024866581,473.9069118293603,768.8,384.4931208747434,-75.8,21.673947494630507,0.029062356799840927,3261.256140232086
210000,720.8160688534379,420.343808230889,789.0,372.7401239469666,-451.4,464.48922484811203,0.031366169452667236,3430.237690925598
220000,762.4667723283171,405.65753857413546,791.6,392.8850213484856,-447.6,467.84040013662775,0.02968570590019226,3598.9778306484222
230000,443.4425094380975,551.9512173692868,574.2,464.25096661181004,-433.0,479.37959906529187,0.027414636686444283,3765.3187618255615
240000,386.0840464502573,722.1681817081418,587.6,479.86064643810914,-456.2,460.5741634091083,0.028094975277781487,3929.1152601242065
250000,931.8201434224844,67.19762075205526,972.4,26.14268540146555,-265.4,377.3828824946887,0.023756906390190125,4093.7794799804688
260000,419.46077586337924,558.6307511009056,563.4,460.71318626668375,-55.4,4.923413450036469,0.025557875633239746,4253.8313047885895
270000,916.9281246721745,46.672310516630596,966.0,17.933209417167916,-277.2,373.10020101843946,0.02329510636627674,4414.614269733429
280000,903.436062002182,51.32425661688461,960.8,23.042569301186877,-273.2,378.05682112613704,0.022442229092121124,4578.225859642029
290000,529.2289384037256,738.1610779086557,766.4,383.27358374925865,-262.8,378.9007257844725,0.023599645122885704,4743.696038484573
300000,901.3813725851476,46.374908642286336,957.4,18.863721796082555,-256.4,381.9458600377808,0.021866798400878906,4910.253026008606
310000,919.8196804463863,44.405101448462744,966.8,17.127755252805315,-86.2,47.61260337347665,0.025111809372901917,5079.041922092438
320000,902.4034346491098,32.65507251807073,958.4,10.725670142233538,-249.4,385.41541225021086,0.022502364590764046,5245.384172916412
330000,920.3638983428478,24.673264703714306,970.4,8.114185110040317,-39.8,17.780888616714293,0.021538447588682175,5407.467401027679
340000,942.3994779735804,37.422678618273764,975.6,15.014659503298766,-245.0,387.96700890668524,0.022517580538988113,5572.757329463959
350000,731.9039966665208,355.95424890773745,803.6,313.7200025500446,-52.6,10.091580649234292,0.021171623840928078,5736.5174908638
360000,940.2289714097976,40.64214342490688,978.4,14.065560778013793,-72.4,55.17463185196617,0.022038249298930168,5900.218916416168
370000,862.3612933441997,74.65275248426583,945.6,34.82872377793938,-444.4,469.98961690658655,0.02117888443171978,6068.505270242691
380000,503.91319422125815,785.8613901038416,769.8,381.4133715537514,-244.2,387.9996907215262,0.024324825033545494,6238.1348922252655
390000,654.3626439720392,549.5460548822026,778.4,385.3770102120779,-432.0,480.10873768345436,0.01979636959731579,6408.202080249786
400000,760.4589005202055,353.12911312496254,803.4,340.36956385669976,-246.2,387.7042171552948,0.019074834883213043,6580.681736946106
410000,714.0563668683171,419.7313123637839,774.4,387.35028075373845,-435.0,477.703673839756,0.017779149115085602,6746.536208629608
420000,524.3577897727489,784.138877054052,773.8,387.2448321152911,-262.2,379.52412308047036,0.017205096781253815,6910.080990791321
430000,698.3994197160006,441.47126887169117,774.2,384.67305598390953,-271.4,376.7416090638251,0.016834678128361702,7074.889788866043
440000,907.0254915133119,33.38713861614755,963.2,15.2499180325666,-635.6,470.83440825835993,0.01644609123468399,7240.23826789856
450000,660.7480648577214,498.9878785188046,771.4,385.7924830786624,-47.8,14.715977711317723,0.015538915060460567,7402.648976325989
460000,956.3723362505436,20.53390144297486,982.2,9.47417542586161,-246.6,386.9917828584994,0.015930524095892906,7563.650221586227
470000,917.0247310250998,45.71335725857455,969.2,14.756693396557372,-254.0,384.4851102448572,0.016322309151291847,7731.300951004028
480000,932.9608519077301,45.08020044462879,975.0,15.937377450509228,-62.0,23.807561823924768,0.01576884277164936,7973.517527103424
490000,536.8392232179642,807.5365027026235,785.0,386.3361230845493,-263.6,379.14356120076735,0.015525346621870995,8181.338162660599
500000,950.736973311007,35.309896702444924,980.2,11.01635148313633,-47.8,17.70197729068705,0.014891879633069038,8379.955830812454
