step,episode,episode_reward,episode_len,critic_loss,actor_loss,entropy,alpha
7206,1,-7346.0,7206,,,,
50863,2,-44517.0,43657,3.1661815643310547,65.95423889160156,-1.8253860473632812,0.0032326618675142527
70826,3,-20343.0,19963,12.670061111450195,61.02661895751953,-10.304100036621094,0.014490057714283466
75532,4,-4786.0,4706,0.0432363897562027,64.00190734863281,-3.316340684890747,0.020641764625906944
76726,5,-1214.0,1194,0.910006046295166,65.84223937988281,-2.777266263961792,0.02284581959247589
81884,6,-5258.0,5158,0.517103374004364,71.81891632080078,-2.4519236087799072,0.030826712027192116
93814,7,-12150.0,11930,3.1128990650177,75.7259292602539,-2.549394130706787,0.025544648990035057
113769,8,-20335.0,19955,0.6266945004463196,82.62705993652344,-2.9041645526885986,0.015715360641479492
119918,9,-6269.0,6149,3.409092664718628,84.82672119140625,-2.064486503601074,0.01604471541941166
124956,10,-5138.0,5038,0.48871561884880066,86.64507293701172,-2.535600185394287,0.014710946008563042
164188,11,-40012.0,39232,0.1748802214860916,93.77853393554688,-1.9830145835876465,0.01259524468332529
164551,12,-363.0,363,0.6238685250282288,93.590087890625,-1.3592721223831177,0.012657945975661278
224662,13,-61311.0,60111,0.09605596214532852,99.67086791992188,-1.8969857692718506,0.009143887087702751
226711,14,-2089.0,2049,1.7625396251678467,99.52495574951172,-3.6892364025115967,0.008995743468403816
228025,15,-1334.0,1314,0.3325820565223694,99.2198715209961,-1.8858866691589355,0.009470924735069275
237876,16,-10031.0,9851,3.4991135597229004,99.47364044189453,-1.3489491939544678,0.008160769008100033
275802,17,-38666.0,37926,0.23028868436813354,100.29452514648438,-1.2432422637939453,0.008925163187086582
279287,18,-3545.0,3485,0.05026466026902199,100.16120147705078,-1.8197301626205444,0.008227045647799969
281311,19,-2064.0,2024,13.286938667297363,100.89509582519531,-1.7052295207977295,0.007516217418015003
285599,20,-4368.0,4288,0.044838473200798035,100.36334228515625,-1.687234878540039,0.007024517748504877
295991,21,-10592.0,10392,0.11348852515220642,100.65692901611328,-1.799436092376709,0.006353528704494238
302062,22,-6191.0,6071,0.04356512427330017,100.10014343261719,-2.089067220687866,0.006567729637026787
305365,23,-3363.0,3303,0.07099376618862152,100.13143920898438,-1.9574518203735352,0.006837266031652689
306553,24,-1208.0,1188,0.061650797724723816,100.18373107910156,-2.5455658435821533,0.007238409481942654
365262,25,-59869.0,58709,0.12086747586727142,99.79090118408203,-2.273512363433838,0.0059671965427696705
365378,26,-116.0,116,0.27990487217903137,100.45497131347656,-1.3384145498275757,0.005936621688306332
369932,27,-4634.0,4554,0.02502541057765484,99.52556610107422,-1.8675425052642822,0.00531516270712018
370973,28,-1061.0,1041,3.3190488815307617,99.32820892333984,-2.5428948402404785,0.00528336688876152
377792,29,-6939.0,6819,0.7565004825592041,100.36494445800781,-1.7602145671844482,0.005355940666049719
388968,30,-11396.0,11176,1.1351226568222046,99.83756256103516,-1.9067286252975464,0.0051537081599235535
393990,31,-5122.0,5022,0.4114384055137634,99.43174743652344,-2.359720230102539,0.005994508974254131
396747,32,-2797.0,2757,0.060549501329660416,99.53028106689453,-2.064333915710449,0.005517020355910063
398771,33,-2064.0,2024,6.898551940917969,99.11244201660156,-1.874708890914917,0.005150934681296349
404391,34,-5720.0,5620,0.06761689484119415,99.54010009765625,-2.0608887672424316,0.004629273898899555
412415,35,-8184.0,8024,80.78799438476562,98.85575866699219,-2.039327383041382,0.004970721900463104
417574,36,-5259.0,5159,3.555234909057617,100.10978698730469,-1.9983192682266235,0.005327095743268728
421595,37,-4101.0,4021,0.10711035132408142,99.70301055908203,-1.9461266994476318,0.005528987385332584
432618,38,-11243.0,11023,0.6362401247024536,99.52253723144531,-2.663074254989624,0.005927375052124262
447082,39,-14744.0,14464,0.13974623382091522,99.45787048339844,-1.9741199016571045,0.004837930202484131
448157,40,-1095.0,1075,4.079123497009277,99.922119140625,-1.7697434425354004,0.004775562323629856
473160,41,-25503.0,25003,0.5422161221504211,99.34153747558594,-2.3120651245117188,0.003788042813539505
477172,42,-4092.0,4012,0.05977033078670502,99.66602325439453,-2.2930009365081787,0.0038698993157595396
485414,43,-8402.0,8242,0.03756507486104965,99.68106842041016,-1.502524733543396,0.003916455432772636
485724,44,-310.0,310,0.06289823353290558,99.70703125,-1.6846317052841187,0.0038655006792396307
495042,45,-9498.0,9318,0.3733558654785156,99.766845703125,-2.2175424098968506,0.0035681030713021755
499423,46,-4461.0,4381,3.339845895767212,99.69334411621094,-1.8369507789611816,0.0035422404762357473
