step,episode,episode_reward,episode_len,critic_loss,actor_loss,entropy,alpha
1000,1,0.0,1000,,,,
2000,2,39.0,1000,,,,
3000,3,7.0,1000,,,,
4000,4,0.0,1000,,,,
5000,5,0.0,1000,,,,
6000,6,0.0,1000,,,,
7000,7,0.0,1000,,,,
8000,8,0.0,1000,,,,
9000,9,0.0,1000,,,,
10000,10,117.0,1000,,,,
11000,11,119.0,1000,0.03682911768555641,-0.6434832215309143,1.3472769260406494,0.09036388248205185
12000,12,0.0,1000,0.016234103590250015,-0.8932913541793823,1.3098034858703613,0.08213301748037338
13000,13,53.0,1000,0.061230093240737915,-1.3358391523361206,1.3027993440628052,0.07486306130886078
14000,14,0.0,1000,0.02823106199502945,-1.4845671653747559,1.3169480562210083,0.06832093000411987
15000,15,0.0,1000,0.035816214978694916,-1.6503523588180542,1.2130621671676636,0.062413617968559265
16000,16,0.0,1000,0.03230687975883484,-1.9230232238769531,1.1496487855911255,0.05708145350217819
17000,17,0.0,1000,0.02634405344724655,-2.3184964656829834,1.0285115242004395,0.052252475172281265
18000,18,0.0,1000,0.024066057056188583,-2.579070568084717,1.0211833715438843,0.04787749424576759
19000,19,467.0,1000,0.048738837242126465,-3.0899221897125244,0.7519673109054565,0.04392949491739273
20000,20,830.0,1000,0.0431702695786953,-3.7376298904418945,0.7038077116012573,0.040361836552619934
21000,21,21.0,1000,0.04052384942770004,-4.184413909912109,0.32239794731140137,0.037101004272699356
22000,22,0.0,1000,0.035789113491773605,-4.8725457191467285,0.13261885941028595,0.034154120832681656
23000,23,0.0,1000,0.025047436356544495,-5.4304704666137695,-0.000523395836353302,0.031503643840551376
24000,24,7.0,1000,0.035865120589733124,-5.059669017791748,-0.3910636007785797,0.029144367203116417
25000,25,0.0,1000,0.03215768560767174,-5.625851631164551,-0.8909123539924622,0.027036285027861595
26000,26,10.0,1000,0.034381214529275894,-6.342499732971191,-0.9221238493919373,0.02511359378695488
27000,27,0.0,1000,0.028696348890662193,-5.927833557128906,-0.662453830242157,0.02328580617904663
28000,28,507.0,1000,0.03246763348579407,-7.124800205230713,-1.0018082857131958,0.021587714552879333
29000,29,0.0,1000,0.03737298771739006,-7.8877034187316895,-0.8999671339988708,0.019887017086148262
30000,30,10.0,1000,0.042590152472257614,-8.618258476257324,-1.062476396560669,0.01852002739906311
31000,31,1.0,1000,0.05339039862155914,-10.39828872680664,-1.3043304681777954,0.01720111072063446
32000,32,971.0,1000,0.031035996973514557,-10.877954483032227,-1.5532515048980713,0.015996679663658142
33000,33,0.0,1000,0.05662057548761368,-12.02395248413086,-1.6569149494171143,0.015076849609613419
34000,34,0.0,1000,0.05093059316277504,-12.704927444458008,-1.717326283454895,0.01431739330291748
35000,35,0.0,1000,0.05550708249211311,-11.420182228088379,-1.99412202835083,0.013657817617058754
36000,36,3.0,1000,0.05182333663105965,-13.2134370803833,-2.091838836669922,0.01317446306347847
37000,37,0.0,1000,0.042968861758708954,-13.708133697509766,-1.987621784210205,0.01281373854726553
