step,episode,episode_reward,episode_len,critic_loss,actor_loss,entropy,alpha
14968,1,-15248.0,14968,6.033478736877441,11.96164321899414,0.8219308853149414,0.06311342865228653
29833,2,-15145.0,14865,0.09062062203884125,37.52369689941406,-0.512681245803833,0.017439069226384163
46632,3,-17119.0,16799,0.05411703139543533,58.162513732910156,-1.9419370889663696,0.006789404433220625
49433,4,-2841.0,2801,5.4277424812316895,60.98025894165039,-2.0601956844329834,0.007078446913510561
55580,5,-6267.0,6147,0.09254799038171768,66.24141693115234,-1.8072129487991333,0.006175509188324213
59695,6,-4195.0,4115,0.08589859306812286,69.42059326171875,-2.1223340034484863,0.005049476400017738
100274,7,-41379.0,40579,0.051173895597457886,81.09049987792969,-1.9798731803894043,0.014969089068472385
101058,8,-784.0,784,0.14225728809833527,81.50440979003906,-1.9243618249893188,0.014546915888786316
108238,9,-7320.0,7180,0.07646097242832184,83.17401123046875,-1.882462501525879,0.009965179488062859
111411,10,-3233.0,3173,0.05143098533153534,84.95868682861328,-1.911327600479126,0.009672880172729492
121421,11,-10210.0,10010,2.9675841331481934,86.4853515625,-2.2321033477783203,0.010532918386161327
121839,12,-418.0,418,0.07426486909389496,86.74642944335938,-1.9413068294525146,0.010466311126947403
130805,13,-9126.0,8966,0.2014193832874298,88.88892364501953,-2.049856662750244,0.010459360666573048
133897,14,-3152.0,3092,0.04365282505750656,88.94532775878906,-2.0862865447998047,0.012856525368988514
153385,15,-19868.0,19488,0.09274439513683319,92.42747497558594,-2.036630630493164,0.009522615931928158
160400,16,-7155.0,7015,0.08246973901987076,93.18650817871094,-2.18149995803833,0.009883100166916847
162479,17,-2119.0,2079,0.03842934966087341,93.148681640625,-2.0781662464141846,0.009403267875313759
193568,18,-31709.0,31089,0.041692476719617844,96.5592269897461,-2.0929110050201416,0.007143699564039707
197639,19,-4151.0,4071,0.06928148120641708,96.99443817138672,-2.0012903213500977,0.00737785967066884
198656,20,-1037.0,1017,3.344360828399658,97.16897583007812,-1.9135324954986572,0.007540394552052021
230505,21,-32469.0,31849,0.37982138991355896,98.90550231933594,-2.038325786590576,0.00714107695966959
232193,22,-1708.0,1688,0.07435449957847595,98.82073974609375,-2.0084469318389893,0.007759664673358202
234961,23,-2808.0,2768,3.075507640838623,98.78719329833984,-2.1701977252960205,0.0075493743643164635
240791,24,-5930.0,5830,0.050147268921136856,98.96478271484375,-2.213653564453125,0.007455770391970873
247872,25,-7221.0,7081,0.03397644683718681,99.18858337402344,-2.1059117317199707,0.007523797918111086
248674,26,-802.0,802,0.03296874091029167,99.09667205810547,-1.92013680934906,0.007415644824504852
259186,27,-10712.0,10512,0.1048058569431305,99.51571655273438,-2.007113456726074,0.007124360650777817
269019,28,-10013.0,9833,0.036202721297740936,99.56831359863281,-1.8895225524902344,0.007077302783727646
278609,29,-9770.0,9590,0.09544733166694641,99.75846099853516,-1.9941635131835938,0.0072068278677761555
286688,30,-8239.0,8079,0.08775868266820908,99.7630615234375,-1.833104133605957,0.007684431504458189
306031,31,-19723.0,19343,0.04477430135011673,100.0500717163086,-2.027462959289551,0.007146002724766731
307332,32,-1321.0,1301,3.1049997806549072,99.81011962890625,-2.1311802864074707,0.007411943282932043
317754,33,-10622.0,10422,0.04165647551417351,99.87934875488281,-2.0589652061462402,0.008010783232748508
318742,34,-988.0,988,0.24960081279277802,99.72949981689453,-2.0348048210144043,0.008091379888355732
319008,35,-266.0,266,0.056271810084581375,100.18785095214844,-1.795642614364624,0.007995869033038616
319582,36,-574.0,574,0.27338188886642456,99.71808624267578,-1.8972868919372559,0.007738410960882902
322917,37,-3395.0,3335,0.06379228830337524,100.06710815429688,-2.0067789554595947,0.007848127745091915
328361,38,-5544.0,5444,3.1426777839660645,99.67935180664062,-1.8875914812088013,0.007115814834833145
330910,39,-2589.0,2549,0.032555267214775085,99.88944244384766,-1.9993584156036377,0.006658809259533882
335423,40,-4593.0,4513,0.034468188881874084,99.98988342285156,-2.124911069869995,0.006557208951562643
338102,41,-2719.0,2679,0.04648128151893616,100.06263732910156,-1.9484012126922607,0.006607550662010908
338438,42,-336.0,336,0.038825344294309616,100.01371002197266,-1.9655979871749878,0.006557859480381012
339185,43,-747.0,747,0.10575032979249954,99.97945404052734,-1.9732882976531982,0.006413159891963005
