step,episode,episode_reward,episode_len,critic_loss,actor_loss,entropy,alpha
1000,1,0.0,1000,,,,
2000,2,190.0,1000,,,,
3000,3,29.0,1000,,,,
4000,4,0.0,1000,,,,
5000,5,0.0,1000,,,,
6000,6,0.0,1000,,,,
7000,7,0.0,1000,,,,
8000,8,0.0,1000,,,,
9000,9,0.0,1000,,,,
10000,10,0.0,1000,,,,
11000,11,133.0,1000,0.041503407061100006,-0.5221235156059265,1.3512736558914185,0.09032709151506424
12000,12,2.0,1000,0.032681845128536224,-0.816561222076416,1.2876181602478027,0.0821322575211525
13000,13,0.0,1000,0.03301680088043213,-1.23500657081604,1.27413809299469,0.0748753473162651
14000,14,14.0,1000,0.0344759002327919,-1.6394339799880981,1.2256041765213013,0.06837186217308044
15000,15,89.0,1000,0.03322166949510574,-1.7943248748779297,1.1340649127960205,0.06250198185443878
16000,16,56.0,1000,0.024673650041222572,-1.959335207939148,1.1366487741470337,0.05719573795795441
17000,17,15.0,1000,0.02209324575960636,-2.264864206314087,0.9375185370445251,0.05238524451851845
18000,18,31.0,1000,0.046224791556596756,-2.7691190242767334,0.95892333984375,0.04800523817539215
19000,19,0.0,1000,0.05118079110980034,-3.201695442199707,0.5781331062316895,0.04400496184825897
20000,20,16.0,1000,0.05353531986474991,-3.4691247940063477,0.6110617518424988,0.040396224707365036
21000,21,0.0,1000,0.050042442977428436,-3.8763983249664307,0.3729001581668854,0.037147242575883865
22000,22,0.0,1000,0.0422452874481678,-4.0688605308532715,0.3551941514015198,0.034196995198726654
23000,23,11.0,1000,0.03949173539876938,-4.310625076293945,-0.15426111221313477,0.031492169946432114
24000,24,4.0,1000,0.035303160548210144,-5.208725929260254,-0.28211838006973267,0.029010837897658348
25000,25,0.0,1000,0.029706701636314392,-5.394084930419922,-0.4742642939090729,0.02674274891614914
26000,26,0.0,1000,0.02483704686164856,-6.169045925140381,-0.6540172100067139,0.024708397686481476
27000,27,0.0,1000,0.029504550620913506,-6.423579216003418,-0.8750224709510803,0.022921551018953323
28000,28,46.0,1000,0.031744420528411865,-7.273346900939941,-0.8568775653839111,0.02124801278114319
29000,29,0.0,1000,0.044159743934869766,-7.930160999298096,-1.0662678480148315,0.019767900928854942
30000,30,0.0,1000,0.036315836012363434,-8.095651626586914,-1.2023341655731201,0.018361862748861313
31000,31,5.0,1000,0.0525030642747879,-8.742300033569336,-1.11012601852417,0.017062343657016754
32000,32,652.0,1000,0.04510623961687088,-9.659006118774414,-1.2849138975143433,0.01591210626065731
33000,33,501.0,1000,0.055915944278240204,-10.107654571533203,-1.488608956336975,0.014763552695512772
34000,34,0.0,1000,0.05985945463180542,-10.8582763671875,-1.5446181297302246,0.013724538497626781
35000,35,0.0,1000,0.07772880792617798,-10.71303939819336,-2.0085830688476562,0.01296823937445879
36000,36,0.0,1000,0.05267462879419327,-11.582340240478516,-1.872732162475586,0.01254310179501772
37000,37,976.0,1000,0.07637274265289307,-12.490666389465332,-2.051370143890381,0.012396267615258694
38000,38,0.0,1000,0.07341653108596802,-12.88892936706543,-1.8592743873596191,0.012641201727092266
39000,39,975.0,1000,0.0657673180103302,-12.018716812133789,-2.0973122119903564,0.013177095912396908
40000,40,0.0,1000,0.07352505624294281,-13.406646728515625,-1.9504313468933105,0.013485992327332497
41000,41,0.0,1000,0.07534913718700409,-14.671236038208008,-1.773632287979126,0.013548598624765873
42000,42,0.0,1000,0.08305726200342178,-14.458403587341309,-2.000225782394409,0.013593384996056557
43000,43,0.0,1000,0.07705405354499817,-15.318297386169434,-2.023625135421753,0.013743222691118717
44000,44,0.0,1000,0.095085009932518,-14.924283027648926,-1.9979674816131592,0.01419247966259718
45000,45,0.0,1000,0.10832847654819489,-16.58772087097168,-2.029789924621582,0.014925612136721611
46000,46,0.0,1000,0.06870287656784058,-17.032886505126953,-1.8796544075012207,0.01581769622862339
47000,47,0.0,1000,0.09046915173530579,-17.053247451782227,-2.110020160675049,0.01698973774909973
48000,48,0.0,1000,0.0773945152759552,-18.555192947387695,-2.1403753757476807,0.018323631957173347
49000,49,0.0,1000,0.10144402086734772,-19.51426887512207,-2.297189712524414,0.019459353759884834
50000,50,891.0,1000,0.08995702862739563,-20.17997169494629,-2.0644519329071045,0.02019064873456955
51000,51,586.0,1000,0.13143420219421387,-19.593265533447266,-2.051112651824951,0.020516954362392426
52000,52,61.0,1000,0.13237202167510986,-19.209199905395508,-1.9876267910003662,0.02093798667192459
53000,53,203.0,1000,0.1356508433818817,-22.314712524414062,-1.937334418296814,0.021585367619991302
54000,54,269.0,1000,0.11373259872198105,-20.431732177734375,-1.96245276927948,0.02138194441795349
55000,55,0.0,1000,0.1322675198316574,-22.006990432739258,-1.8506916761398315,0.020959319546818733
56000,56,980.0,1000,0.11069904267787933,-22.02303695678711,-1.7354638576507568,0.020274655893445015
57000,57,937.0,1000,0.14990726113319397,-23.258955001831055,-2.2330641746520996,0.019818758592009544
58000,58,0.0,1000,0.16294467449188232,-24.202178955078125,-2.153698444366455,0.020077496767044067
59000,59,967.0,1000,0.16507774591445923,-26.862323760986328,-1.8159124851226807,0.020893650129437447
60000,60,5.0,1000,0.1537381410598755,-28.015941619873047,-1.8221992254257202,0.021350208669900894
61000,61,0.0,1000,0.15707144141197205,-27.00525665283203,-2.1814956665039062,0.02158161625266075
62000,62,0.0,1000,0.1731281876564026,-29.04561996459961,-2.129164457321167,0.021455863490700722
63000,63,18.0,1000,0.20350795984268188,-26.873594284057617,-2.044450044631958,0.021207507699728012
64000,64,1000.0,1000,0.14898288249969482,-27.384689331054688,-1.9990345239639282,0.02105046808719635
65000,65,940.0,1000,0.18976935744285583,-28.798961639404297,-2.0542168617248535,0.02135692909359932
66000,66,981.0,1000,0.13648775219917297,-30.577245712280273,-1.9597399234771729,0.021699411794543266
67000,67,0.0,1000,0.1642637550830841,-31.865886688232422,-1.8652844429016113,0.022161660715937614
68000,68,0.0,1000,0.14724159240722656,-32.74037170410156,-2.1350409984588623,0.02265946753323078
69000,69,998.0,1000,0.1906159222126007,-33.1516227722168,-2.1464128494262695,0.02334669977426529
70000,70,935.0,1000,0.11606357991695404,-34.59178161621094,-1.6953108310699463,0.023370835930109024
71000,71,959.0,1000,0.18830057978630066,-33.5101203918457,-1.9739513397216797,0.023152297362685204
72000,72,78.0,1000,0.2041868269443512,-34.470611572265625,-2.010812520980835,0.023390397429466248
73000,73,0.0,1000,0.20323754847049713,-38.8861083984375,-2.04864239692688,0.02363508567214012
74000,74,145.0,1000,0.1755959689617157,-37.01823806762695,-2.033836603164673,0.02356574684381485
75000,75,0.0,1000,0.25141608715057373,-34.55519485473633,-2.0407702922821045,0.023671990260481834
76000,76,0.0,1000,0.1805625557899475,-36.34702682495117,-1.9143067598342896,0.02428491786122322
77000,77,45.0,1000,0.198775514960289,-37.1096076965332,-2.216381311416626,0.02535584382712841
78000,78,943.0,1000,0.20021206140518188,-38.75386047363281,-1.9976284503936768,0.026368044316768646
79000,79,980.0,1000,0.26914268732070923,-40.71615982055664,-2.269037961959839,0.02748720534145832
80000,80,989.0,1000,0.1930820792913437,-39.84444046020508,-1.888185977935791,0.02862405590713024
81000,81,11.0,1000,0.21224091947078705,-42.637943267822266,-1.7393145561218262,0.02925739623606205
82000,82,57.0,1000,0.20911207795143127,-42.538475036621094,-1.9891055822372437,0.029830647632479668
83000,83,231.0,1000,0.21770000457763672,-46.388816833496094,-2.097445249557495,0.030620519071817398
84000,84,0.0,1000,0.22603923082351685,-43.56855392456055,-1.9743320941925049,0.030880382284522057
85000,85,950.0,1000,0.2760917544364929,-42.38177490234375,-1.814253568649292,0.030758149921894073
86000,86,989.0,1000,0.28274959325790405,-46.47514343261719,-2.292405843734741,0.031078994274139404
87000,87,4.0,1000,0.2794681489467621,-49.31085968017578,-2.0063159465789795,0.03088601492345333
88000,88,985.0,1000,0.3280583620071411,-46.5591926574707,-2.0427472591400146,0.030677758157253265
89000,89,728.0,1000,0.27127400040626526,-47.62645721435547,-1.7720013856887817,0.03039645031094551
90000,90,4.0,1000,0.22518745064735413,-49.36151123046875,-1.93422269821167,0.031019868329167366
91000,91,5.0,1000,0.2352098822593689,-49.01432800292969,-2.025604724884033,0.030588289722800255
92000,92,0.0,1000,0.2478122115135193,-49.14365005493164,-1.824565052986145,0.03047785721719265
93000,93,952.0,1000,0.2962391972541809,-50.45528793334961,-1.8869097232818604,0.030902808532118797
94000,94,988.0,1000,0.24089154601097107,-51.264793395996094,-2.021402359008789,0.03111649490892887
