step,R_a_mean,R_a_std,R_b_mean,R_b_std,R_c_mean,R_c_std,alpha,wall_time
0,-219.59744922816753,52.10507635039589,9.0,18.0,-1020.0,0.0,0.09999999403953552,9.477900981903076
10000,-152.14348810836674,72.09972140074558,23.0,46.0,-1020.0,0.0,0.09999999403953552,20.609611749649048
20000,-504.08520776331426,406.8470367678228,16.4,26.36361128525453,-722.4,382.0380085802982,0.040396224707365036,211.1535918712616
30000,280.7423211194575,542.6942153342964,389.4,477.029810389246,-1020.0,0.0,0.018361862748861313,402.1413519382477
40000,-34.03179068490863,854.0771359180061,383.4,469.9632326044241,-1020.0,0.0,0.013485992327332497,595.4132812023163
50000,-23.184769462049008,840.997769538673,381.8,467.82406949621566,-822.8,394.40000000000003,0.02019064873456955,791.2932484149933
60000,-322.9313524514437,868.7822058273288,195.8,381.6786082556894,-648.2,456.3500410868832,0.021350208669900894,988.1794662475586
70000,286.83644073456526,527.3336707512575,389.6,472.73358247537266,-826.0,388.0,0.023370835930109024,1182.9872334003448
80000,-55.78593458905816,564.7254693124964,199.4,377.4793239370867,-826.8,386.40000000000003,0.02862405590713024,1377.5570697784424
90000,334.72022895663974,817.973805463246,586.0,478.5590872609149,-825.4,389.20000000000005,0.031019868329167366,1574.065800189972
100000,518.117982853204,536.2621678425625,590.4,480.6885062075023,-634.4,472.35689896517863,0.02917446382343769,1770.4960820674896
110000,729.5597393341362,406.640016734622,775.8,385.25337117279065,-243.8,388.1326577344401,0.03229494392871857,1967.9485607147217
120000,949.60119009763,39.92282316327644,977.8,12.286578042726134,-254.8,383.94239151206006,0.031078912317752838,2163.2698245048523
130000,527.0749671496451,475.67804099447,587.8,463.1334149033084,-258.2,381.5365775387728,0.026947425678372383,2356.868798971176
140000,950.4428605511785,38.72908031857412,979.4,15.278743403827422,-452.4,463.61561664810216,0.03041468933224678,2552.310678243637
150000,693.6849817559123,432.2346756968098,774.2,387.1048436793319,-241.4,389.4024139627283,0.030970482155680656,2744.611805200577
160000,614.3084391623736,654.2875568993322,783.6,391.82373588132714,-638.4,467.41441997439495,0.03173837065696716,2937.8810107707977
170000,755.6258781202138,454.9518168212513,794.0,397.04659676163953,-243.4,388.4742462506363,0.029349366202950478,3133.586386680603
180000,700.8011678144336,423.7563620753272,772.0,386.69316001191436,-248.8,385.84214388788587,0.026591964066028595,3328.064567565918
190000,936.5022828221321,41.3451213912696,975.8,15.535765188750762,-234.2,392.9185157255891,0.026063356548547745,3522.5586874485016
200000,950.13290989995,35.18302148259902,981.4,11.689311356961966,-62.8,31.473163171184428,0.02345859259366989,3717.5688004493713
210000,964.4635196864605,24.619685768038288,984.0,12.214745187681975,-61.0,15.231546211727817,0.02214854396879673,3910.3620567321777
220000,743.0627152077853,422.664486858789,785.6,392.97765839803156,-244.8,387.9553582565911,0.02210284024477005,4102.049451351166
230000,910.8290097177029,20.802691992952933,965.6,5.6780278266313555,-49.2,16.749925372968082,0.02241336554288864,4297.489010095596
240000,581.7343968629837,692.1273701974585,776.6,388.4598306131536,-229.2,395.5944387880092,0.019942812621593475,4492.882720947266
250000,956.1346982821822,25.177959671894744,981.0,10.936178491593852,-49.4,20.460694025374604,0.020836561918258667,4690.567921876907
260000,936.2204151928424,28.923849570589297,977.0,9.838699100999074,-36.6,13.335666462535722,0.019719403237104416,4887.3840889930725
270000,383.90915479958056,747.759455155522,595.6,469.42543603856836,-56.2,13.044539087296263,0.01922728680074215,5080.017855644226
280000,938.2382446885109,17.397350899569876,975.0,6.899275324264136,-241.4,389.6699115918498,0.017679881304502487,5274.605643033981
290000,539.9475942350924,531.152155155808,591.6,483.06297726072944,-241.0,389.65779858742724,0.017253922298550606,5471.896100282669
300000,972.4999679915607,18.620596454333516,988.2,6.939740629158989,-46.8,13.181805642627264,0.015267888084053993,5661.615703821182
310000,931.4452178478241,49.87471334548266,974.4,19.210413842496994,-51.6,17.928747864811974,0.014745758846402168,5853.084225893021
320000,656.8368158847094,579.5145330297925,784.4,392.3970438216883,-42.6,13.440238093129155,0.015293885953724384,6041.717375993729
330000,940.0573135733605,14.063574238986114,979.4,5.748043145279966,-235.4,392.67574409428454,0.0146365687251091,6228.36625790596
340000,938.9051281929017,25.52614108346561,973.4,12.611106216347556,-39.8,10.925200226998129,0.014881649985909462,6417.925579786301
350000,735.1689887158573,408.4197578578897,779.0,390.14458858223315,-53.2,13.212115651930995,0.015401978977024555,6607.755937576294
360000,975.4597749471665,27.186585985411416,990.2,10.628264204469138,-251.6,385.2202486889805,0.01441514678299427,6799.06791973114
370000,925.2872010111809,30.553183236231202,971.2,11.070682002478437,-35.6,16.53602128687551,0.014297894202172756,6990.269958496094
380000,963.1242924213409,21.577114596219918,984.8,8.863407922464136,-45.8,2.3151673805580453,0.01418774388730526,7180.100413560867
390000,918.8393231630325,20.01084134205841,969.6,9.264987857520374,-43.2,6.523802572120036,0.012423979118466377,7371.495674610138
400000,733.3226892352104,435.08450820920706,783.6,387.27902086222025,-60.0,27.66224864323217,0.0128411166369915,7567.008889436722
410000,740.6090362712741,418.6964531975976,783.8,391.9098876017292,-49.4,23.83778513201258,0.012581133283674717,7760.003906011581
420000,964.2584937512875,22.607101640084533,986.8,8.133879763065101,-53.2,11.08873302050329,0.012355176731944084,7951.988378047943
430000,934.1843914031982,29.27232757815192,972.8,10.721940122944167,-256.2,381.95203887399265,0.011911844834685326,8144.049163579941
440000,753.0420639403164,396.02517267219986,789.0,386.1119008784888,-48.2,11.338430226446693,0.011533789336681366,8334.310586452484
450000,661.3278316095472,560.405551304766,780.8,390.57362942216156,-42.6,9.32952303175248,0.012068802490830421,8529.224688529968
460000,958.4474984943867,16.702635504988383,984.2,4.915282290977803,-248.2,386.1380064173947,0.012235143221914768,8722.64162182808
470000,704.7935144364834,498.21142954200684,785.6,392.8412401976147,-54.4,13.720058308913996,0.011886521242558956,8913.152834415436
480000,940.8635622978211,38.20426017141398,978.6,14.263239463740346,-55.4,9.850888284819801,0.010645821690559387,9111.088464975357
490000,962.2957850337028,38.43474915647419,984.2,16.141871019184855,-240.4,389.9921024841401,0.010478050448000431,9305.755093336105
500000,808.8694155849516,286.26991895603726,847.8,269.05493862778286,-36.4,11.603447763488228,0.010464848950505257,9495.197174549103
