step,R_a_mean,R_a_std,R_b_mean,R_b_std,R_c_mean,R_c_std,alpha,wall_time
350000,551.0218560755253,497.3860342538926,593.4,476.3988245157622,-76.2,43.10174010408396,0.018135353922843933,7092.522215843201
360000,959.2091777801513,24.179195043263306,983.8,8.840814442120138,-231.4,394.62316201662566,0.018891984596848488,7291.302774429321
370000,939.9297848045826,37.93358875158433,976.2,14.496896219536097,-235.0,393.0430001920909,0.017036044970154762,7485.577319145203
380000,975.5664817422628,25.86028335539866,990.8,9.086253353280437,-46.4,15.564061166674977,0.01483190432190895,7677.737481355667
390000,781.4909024007618,399.73597410966033,800.6,379.81711388509075,-241.0,389.66601083492003,0.015199577435851097,7870.458477973938
400000,953.5094056218862,30.610704221028833,981.0,13.66747965061591,-34.6,10.150862032359617,0.014626549556851387,8068.729556798935
410000,953.9222450971604,7.751051173012991,982.0,3.03315017762062,-46.4,10.150862032359617,0.01366046816110611,8266.607875108719
420000,962.1517691373825,11.466174763756538,984.8,3.7629775444453557,-237.6,391.3313685356696,0.013145058415830135,8466.638753175735
430000,946.7350720405578,22.461672835591923,981.0,7.127411872482185,-252.8,383.8277738778162,0.013653038069605827,8665.451498031616
440000,937.0414908662439,23.161912823847885,974.8,10.64706532336493,-250.4,385.33341407150255,0.013096719980239868,8871.278038978577
450000,967.2076149761676,29.053751287407554,983.4,18.42389752468245,-65.6,29.95062603686274,0.01240322645753622,9078.938547372818
460000,956.1810875564813,24.632881833973975,981.8,10.814804667676619,-435.2,477.5350877160755,0.013031994923949242,9277.718010663986
470000,963.2049479663372,30.10765168001154,984.8,11.303096920755832,-69.0,31.974990226738147,0.012274710461497307,9475.768259525299
480000,935.3412202179431,23.503884676041977,971.4,8.114185110040317,-247.8,386.4636593523381,0.01207550335675478,9690.326495409012
490000,971.7506855845452,29.14247210573966,990.6,9.264987857520374,-60.8,28.631451238105274,0.012096371501684189,9900.740797281265
500000,552.1809525206685,819.0316105508712,786.4,393.3530729510067,-230.6,394.72653825148365,0.011858469806611538,10113.481783628464
