step,R_a_mean,R_a_std,R_b_mean,R_b_std,R_c_mean,R_c_std,alpha,wall_time
0,-175.01144347637893,94.50838392789375,28.2,56.4,-1020.0,0.0,0.09999999403953552,12.875406503677368
10000,-219.5966123662889,95.18708049881788,13.6,27.2,-1020.0,0.0,0.09999999403953552,27.80109429359436
20000,-247.81775328218936,50.75997256721623,5.8,8.207313811473275,-1020.0,0.0,0.04014032706618309,202.2103681564331
30000,-212.10203433185816,31.786653142678126,0.0,0.0,-1020.0,0.0,0.01681411638855934,374.9565734863281
40000,-234.09959920942782,67.72207583101329,0.0,0.0,-1020.0,0.0,0.0071426196955144405,548.0930247306824
50000,-286.1421810656786,54.16770398330437,0.0,0.0,-1020.0,0.0,0.0035240892320871353,723.1267142295837
60000,-292.0385477341712,80.79769333894389,9.8,19.6,-1020.0,0.0,0.0022270730696618557,898.8510377407074
70000,-234.65430421605706,269.7676038981416,65.4,126.34809060686275,-1020.0,0.0,0.002733108587563038,1074.123987197876
80000,-361.385240714252,117.74757185141196,8.2,10.628264204469138,-1020.0,0.0,0.003254671348258853,1248.111597776413
90000,-546.9973180279136,159.42411849704902,44.6,63.632067387442326,-1020.0,0.0,0.004352588672190905,1424.073079109192
100000,-498.81025613248346,93.84715179991859,8.2,7.652450587883597,-1020.0,0.0,0.0043718935921788216,1600.2949254512787
110000,-277.1513926833868,548.0662230066965,184.2,336.22635232830874,-1020.0,0.0,0.0038292717654258013,1775.2560143470764
120000,-524.4973053783178,85.17815030504163,0.0,0.0,-1020.0,0.0,0.003114313120022416,1949.5158715248108
130000,-545.8539255827666,78.94716017601635,0.8,1.6,-1020.0,0.0,0.003972438629716635,2123.7690954208374
140000,-427.253543959558,99.8482116797548,5.0,10.0,-1020.0,0.0,0.004069765564054251,2296.7070467472076
150000,-573.5566006332635,493.58763499489817,0.0,0.0,-1020.0,0.0,0.0035404893569648266,2471.236731529236
160000,-509.92154574543235,316.2124083426796,2.0,4.0,-838.8,362.40000000000003,0.0037497638259083033,2645.5813975334167
170000,-541.5012318611145,325.41608647440074,31.0,26.743223440714846,-1020.0,0.0,0.004005372524261475,2821.4265830516815
180000,-392.38845301568506,174.81670676884357,0.0,0.0,-1020.0,0.0,0.004156389273703098,3001.095726966858
190000,-565.4820446535945,259.04707805064055,8.0,16.0,-1020.0,0.0,0.003918364644050598,3176.492655515671
200000,-375.5455388098955,99.05979987391943,4.4,8.8,-1020.0,0.0,0.004147836472839117,3350.99648809433
210000,-385.1699380546808,114.10243216381897,16.2,20.556264252047356,-1020.0,0.0,0.004335450008511543,3530.0581588745117
220000,-307.28217691853644,206.970323606653,17.6,35.2,-870.4,299.20000000000005,0.0043434081599116325,3708.086966276169
230000,-268.3273242160678,111.86682651915376,13.8,27.6,-1020.0,0.0,0.00452877813950181,3885.6711609363556
240000,-449.5223389722407,266.11977073116924,0.0,0.0,-1020.0,0.0,0.004550426732748747,4063.241777896881
250000,-287.5912490054965,46.089596665177005,27.2,43.00418584277582,-1020.0,0.0,0.004471952095627785,4239.760780334473
260000,-324.08574493527414,496.50790430007254,145.0,285.0263145746371,-875.8,288.4,0.004405371844768524,4415.870608329773
270000,-488.9471377290785,248.7952291728748,14.4,16.511813952440235,-1020.0,0.0,0.0043848128989338875,4591.002349615097
280000,-544.2542281568051,226.7260961734403,0.0,0.0,-1020.0,0.0,0.00442696874961257,4766.85626578331
290000,-216.5274045199156,238.16809824841096,65.6,131.2,-1020.0,0.0,0.00466654310002923,4942.912360429764
300000,-396.22582552209496,91.26878299221627,0.0,0.0,-835.8,368.4,0.004483364522457123,5118.754940748215
310000,-232.91936339661478,141.77512568739994,37.0,74.0,-865.8,308.4,0.004740224685519934,5293.152985095978
320000,-397.67042976617813,208.21332445304947,38.0,56.2672195865408,-1020.0,0.0,0.00419682776555419,5473.026230812073
