step,R_a_mean,R_a_std,R_b_mean,R_b_std,R_c_mean,R_c_std,alpha,wall_time
0,-175.01144347637893,94.50838392789375,28.2,56.4,-1020.0,0.0,0.09999999403953552,13.260058164596558
10000,-219.5966123662889,95.18708049881788,13.6,27.2,-1020.0,0.0,0.09999999403953552,28.665061712265015
20000,-599.4111887156963,245.36715900335324,0.4,0.8000000000000002,-824.4,391.2,0.04119087755680084,212.16659665107727
30000,-154.63942456394435,46.56920297107477,2.0,4.0,-825.4,389.20000000000005,0.020499614998698235,389.56093168258667
40000,-117.06059556156397,638.2225140572982,198.6,389.7433001348452,-636.4,469.8547009448772,0.018990645185112953,570.0915474891663
50000,712.8691820509732,392.5344137238259,755.2,380.2801072893506,-824.8,390.4,0.017140856012701988,750.0343472957611
60000,-306.2906131848693,770.4990531867625,200.8,395.1320791836573,-1020.0,0.0,0.01849105767905712,928.6188879013062
70000,92.85727238208055,774.871442848994,392.2,473.42133454249813,-630.4,477.3634254946644,0.0234652329236269,1105.4560565948486
80000,94.78671949505807,935.4729269598912,562.8,460.3908774074482,-1020.0,0.0,0.025491420179605484,1283.99458527565
90000,-309.0765793323517,698.6960759813487,195.0,390.0,-820.6,398.8,0.032259467989206314,1462.1264431476593
100000,-67.11892459616065,551.0057415702433,195.4,386.31572579950716,-431.0,481.01891854686966,0.03503073751926422,1639.17311668396
110000,494.35443372428415,550.1368711987905,590.4,477.34457156230445,-435.6,477.17611004743316,0.03288757801055908,1817.8618364334106
120000,730.647518054396,395.86204950063126,781.8,382.9816705796767,-628.0,480.1004061652104,0.03154855966567993,1994.2557926177979
130000,945.1974921137095,40.163935376810414,974.4,21.37849386650051,-470.6,451.0554733067763,0.03282984346151352,2170.872039079666
140000,685.2135109245777,492.5516286573415,777.6,388.91778051408244,-827.0,386.0,0.032939668744802475,2348.666162967682
150000,352.8422833144665,490.3807438098616,418.4,460.106335535602,-42.4,12.595237195067032,0.032238416373729706,2520.788962125778
160000,945.0988813310862,22.232605553616583,976.4,9.54148835350125,-432.8,479.68131087212475,0.03199329227209091,2695.6458246707916
170000,715.0917538583278,445.5539054471233,780.2,390.28215434477653,-257.8,382.0358098398631,0.030096841976046562,2870.7420313358307
180000,713.4435272604227,456.07266069295537,783.6,391.8395590034268,-61.8,33.053895383146596,0.026838751509785652,3045.476485490799
190000,725.466466897726,444.0872932571516,776.4,388.71202708431855,-264.4,378.36099164686624,0.025910483673214912,3221.4107925891876
200000,918.7647432789206,28.056387025905025,958.2,36.67914939035528,-53.0,17.686152775547317,0.0259125716984272,3393.702556848526
210000,949.8810078024865,29.43178124509787,981.8,11.668761716651858,-256.0,382.45679494552064,0.023316338658332825,3567.0456149578094
220000,925.885903018713,26.520172394986897,969.6,13.016912076218384,-50.0,18.33030277982336,0.02106679044663906,3740.0832369327545
230000,931.4600402534008,14.213578954493848,973.4,6.1838499334961226,-54.4,9.850888284819801,0.02032148838043213,3919.238565683365
240000,634.4614145487546,532.3352584097688,761.2,381.0760554010183,-47.0,21.651789764358973,0.021035809069871902,4097.029809474945
250000,934.4771541714669,29.774318761808022,973.2,10.998181667894016,-61.6,16.81190054693401,0.022208401933312416,4272.57076716423
260000,969.7199391514063,11.100193938399272,986.8,5.30659966456864,-57.6,20.13554071784515,0.021460842341184616,4448.399274349213
270000,678.4744308128953,483.433585935184,770.4,382.2473544708975,-247.2,387.21435923787743,0.021107448264956474,4625.044093370438
280000,922.4442739725113,16.44359672041924,970.2,5.2687759489277965,-60.4,20.264254242384546,0.0206160768866539,4802.706368923187
290000,936.6023392438889,42.86099643927792,976.2,14.958609561052123,-465.4,455.3230062274473,0.02058294042944908,4978.245792865753
300000,941.3869944453239,28.15353008460345,976.4,9.3936148526539,-48.0,18.963122105813696,0.019758477807044983,5152.085945367813
310000,947.0647868067026,32.015712505652644,977.2,11.6,-57.0,18.83613548475377,0.017901888117194176,5328.794579267502
320000,932.7334630548954,38.96257713126759,973.6,14.840485167271318,-54.2,18.38912722235615,0.020242420956492424,5503.404123306274
330000,745.4549908414483,418.4533047658424,786.4,393.28290072160524,-69.0,20.36663938896155,0.01802254281938076,5679.3992965221405
340000,917.9770942002535,69.02702362973692,961.6,37.987366320923066,-59.6,18.586016248782308,0.017964817583560944,5854.289396524429
350000,941.2266890287399,40.01113640862699,979.2,13.43726162579266,-44.8,16.460862674841803,0.01770341768860817,6027.922239542007
360000,943.0172505736351,45.307199540904534,979.2,14.99866660740214,-442.8,471.3976665194685,0.017644375562667847,6203.909006118774
370000,933.9096540734172,58.82344826351905,974.0,23.765521244020714,-37.8,21.008569680013917,0.01642139069736004,6377.973899126053
380000,953.4995956718922,29.82374231961651,982.0,10.353743284435827,-463.0,457.4887976770579,0.01615600474178791,6555.958208322525
390000,697.6064201056957,460.94948022296796,778.0,389.15703771099913,-244.6,387.87245326266725,0.015214972198009491,6728.623390197754
