step,episode,episode_reward,episode_len,critic_loss,actor_loss,entropy,alpha
1000,1,-952.9782811701298,1000,,,,
2000,2,-1050.5401092469692,1000,,,,
3000,3,-815.470573887229,1000,,,,
4000,4,-472.18906603753567,1000,,,,
5000,5,-872.2742139995098,1000,,,,
6000,6,-817.6378941610456,1000,,,,
7000,7,-874.8195902258158,1000,,,,
8000,8,-858.6914518922567,1000,,,,
9000,9,-884.2026749551296,1000,,,,
10000,10,-801.8755831047893,1000,,,,
11000,11,-405.4833874925971,1000,0.1170521229505539,1.2508213520050049,-0.8563968539237976,0.09271618723869324
12000,12,-174.26311218738556,1000,0.04036615788936615,1.8210234642028809,-0.5551180839538574,0.08605305850505829
13000,13,-414.8571120798588,1000,0.0339970625936985,2.1806859970092773,-0.5281426906585693,0.0787968784570694
14000,14,-272.94549752771854,1000,0.021820256486535072,2.7608211040496826,-0.5112342238426208,0.07205302268266678
15000,15,-225.1084558814764,1000,0.04459056258201599,3.3163251876831055,-0.5876373648643494,0.0660468116402626
16000,16,-331.805644094944,1000,0.028748832643032074,3.7278876304626465,-0.8465763926506042,0.06077940762042999
17000,17,-439.686946362257,1000,0.026645513251423836,4.205195426940918,-0.9007600545883179,0.055999238044023514
18000,18,-598.1106175109744,1000,0.041092924773693085,4.107590198516846,-0.8190420866012573,0.05135659500956535
19000,19,-257.7967666015029,1000,0.051331669092178345,3.6829466819763184,-1.0796406269073486,0.04726870730519295
20000,20,-403.98367139697075,1000,0.08861508965492249,2.5285325050354004,-0.9496504068374634,0.043424058705568314
21000,21,-220.97294184565544,1000,0.09561450034379959,2.703298568725586,-0.9920979738235474,0.039836131036281586
22000,22,-311.9777610898018,1000,0.16621553897857666,3.1461901664733887,-1.162123680114746,0.03666158765554428
23000,23,-164.85991936922073,1000,0.09373283386230469,3.8851888179779053,-1.2759912014007568,0.033796437084674835
24000,24,-427.7195147871971,1000,0.14298048615455627,3.1381404399871826,-1.1432504653930664,0.031083691865205765
25000,25,-400.05126355588436,1000,0.09736625850200653,4.0096635818481445,-1.4281545877456665,0.028690185397863388
26000,26,-256.548856317997,1000,0.07856781780719757,3.5951852798461914,-1.5353009700775146,0.02685472182929516
27000,27,-271.9470897614956,1000,0.06839831173419952,2.211484432220459,-1.7030454874038696,0.025347206741571426
28000,28,-129.62850514799356,1000,0.07937545329332352,4.13389253616333,-1.7501287460327148,0.023966068401932716
29000,29,548.2562410756946,1000,0.05674680322408676,3.9110429286956787,-1.7265563011169434,0.02264433354139328
30000,30,-231.30605034530163,1000,0.07897661626338959,2.592494487762451,-1.9930487871170044,0.021570319309830666
31000,31,-154.41694045066833,1000,0.06948132812976837,4.138510227203369,-2.063917636871338,0.02079332247376442
32000,32,-145.83459328114986,1000,0.040304385125637054,5.812700271606445,-1.9180774688720703,0.020168224349617958
33000,33,-29.340672302991152,1000,0.08614461123943329,4.228053092956543,-2.078657388687134,0.018909916281700134
34000,34,-153.36790573596954,1000,0.06304663419723511,2.755019426345825,-2.0091326236724854,0.018444808200001717
35000,35,-301.4047795534134,1000,0.06846527010202408,5.497594833374023,-2.037219762802124,0.017805000767111778
36000,36,556.2494159564376,1000,0.06369630992412567,3.2563462257385254,-1.9548916816711426,0.01725943572819233
37000,37,296.7166756913066,1000,0.08952614665031433,4.405916213989258,-2.240407705307007,0.01824089325964451
38000,38,-445.7088408395648,1000,0.07443201541900635,4.440945625305176,-1.871174931526184,0.01906663179397583
39000,39,-197.03038442134857,1000,0.0834132730960846,3.661411762237549,-2.096796751022339,0.01918863132596016
40000,40,-113.4579780548811,1000,0.06866318732500076,4.468935966491699,-2.130153179168701,0.020301641896367073
41000,41,941.9402869343758,1000,0.0846574455499649,3.045165538787842,-2.1127772331237793,0.02085130661725998
42000,42,395.3751704543829,1000,0.07837982475757599,4.273933410644531,-1.848475694656372,0.021189743652939796
43000,43,-278.2002399414778,1000,0.09113410115242004,3.57806658744812,-1.982200026512146,0.021030809730291367
44000,44,-197.96587355434895,1000,0.07344134151935577,3.797283411026001,-2.1006276607513428,0.02080034278333187
45000,45,-206.23406963050365,1000,0.09442138671875,3.5499749183654785,-2.022610902786255,0.02082379348576069
46000,46,-124.0233648866415,1000,0.1345924735069275,3.0044054985046387,-1.9451804161071777,0.0211928803473711
47000,47,-193.59090594947338,1000,0.09547500312328339,1.0845794677734375,-2.034111738204956,0.021065380424261093
48000,48,-248.58897100016475,1000,0.09906486421823502,3.510004997253418,-2.0381336212158203,0.020527757704257965
49000,49,905.3332344740629,1000,0.07367948442697525,3.0952510833740234,-1.9959843158721924,0.020650049671530724
50000,50,-553.4728591740131,1000,0.1024995744228363,2.366912841796875,-1.8873343467712402,0.02121146209537983
51000,51,-478.2801640480757,1000,0.09588690847158432,1.5486791133880615,-1.999521255493164,0.02235068939626217
52000,52,-212.22074355185032,1000,0.08895380049943924,-1.0878360271453857,-1.999556541442871,0.02317661978304386
53000,53,-144.24526335299015,1000,0.09116071462631226,0.4131661057472229,-2.046996831893921,0.023358769714832306
54000,54,-291.5880890786648,1000,0.08094538748264313,2.686141014099121,-1.932451605796814,0.023782676085829735
55000,55,320.28398348018527,1000,0.1137545257806778,0.45663896203041077,-2.104625940322876,0.024531569331884384
56000,56,-354.5556395202875,1000,0.1248883306980133,2.8830838203430176,-2.026141405105591,0.02556718699634075
57000,57,-98.53946089372039,1000,0.129919171333313,1.6829378604888916,-2.135913133621216,0.026496564969420433
58000,58,-359.28191861510277,1000,0.1509007066488266,0.6299190521240234,-2.0436058044433594,0.028549466282129288
59000,59,-129.48083879053593,1000,0.16877807676792145,-1.6828274726867676,-2.024834156036377,0.03071199171245098
60000,60,-192.90655674785376,1000,0.14056751132011414,-1.407758355140686,-2.09564471244812,0.03269876167178154
61000,61,-222.62527435272932,1000,0.149559885263443,-2.3618004322052,-2.0375380516052246,0.03352116793394089
62000,62,997.010978102684,1000,0.13033758103847504,-3.533818483352661,-2.153718948364258,0.03364173695445061
63000,63,169.17286065593362,1000,0.14471089839935303,-4.211758613586426,-1.8386718034744263,0.032007038593292236
64000,64,-183.39527412503958,1000,0.18926700949668884,-6.342767715454102,-1.9251255989074707,0.02975442446768284
65000,65,-1279.3009209930897,1000,0.19019268453121185,5.3939361572265625,-1.8769736289978027,0.028679510578513145
66000,66,-111.75155132263899,1000,0.16895703971385956,-0.2294158935546875,-2.0251293182373047,0.028539549559354782
67000,67,802.7452288791537,1000,0.19627529382705688,-1.0191676616668701,-1.9536058902740479,0.029677320271730423
68000,68,-216.71146476268768,1000,0.19084227085113525,2.132373809814453,-1.9711452722549438,0.03015955165028572
69000,69,-371.8409783542156,1000,0.21429038047790527,2.1469357013702393,-1.847449541091919,0.03038022108376026
70000,70,-185.3211759775877,1000,0.2156178057193756,-5.949875354766846,-1.9530153274536133,0.030566303059458733
71000,71,-190.5462009459734,1000,0.2663814425468445,-1.8929866552352905,-2.091379404067993,0.030159609392285347
72000,72,927.0068517029285,1000,0.20931917428970337,-2.038666248321533,-1.9039844274520874,0.02971595712006092
73000,73,-227.80657716095448,1000,0.1694619059562683,-7.423160076141357,-2.0160605907440186,0.029694002121686935
74000,74,-191.2350147999823,1000,0.22764576971530914,-4.069375514984131,-1.9147887229919434,0.0297775249928236
75000,75,-194.21300022304058,1000,0.20542606711387634,-3.725131034851074,-2.0566718578338623,0.029715610668063164
76000,76,-305.9586020708084,1000,0.22659558057785034,-10.787628173828125,-2.0748095512390137,0.030132656916975975
77000,77,-221.81374111026525,1000,0.21098625659942627,-4.896434307098389,-2.0838050842285156,0.030233604833483696
78000,78,-211.09233245253563,1000,0.2597905993461609,-3.0192673206329346,-1.9604780673980713,0.03019866533577442
79000,79,-170.59185795485973,1000,0.28480780124664307,-6.650856018066406,-2.109036445617676,0.03028201125562191
80000,80,940.3596906736493,1000,0.220413476228714,-6.587744235992432,-2.0240795612335205,0.030004318803548813
81000,81,893.1561396420002,1000,0.24191632866859436,-9.321533203125,-2.058328628540039,0.030002553015947342
82000,82,-261.1645833402872,1000,0.19364580512046814,-5.405744552612305,-2.0533056259155273,0.030124811455607414
83000,83,941.0751364529133,1000,0.2673094570636749,-7.731985569000244,-2.0378689765930176,0.029671836644411087
84000,84,947.1217703893781,1000,0.2077942192554474,-11.318547248840332,-2.0233945846557617,0.02956177480518818
85000,85,-195.18962355703115,1000,0.1673964262008667,-16.605911254882812,-2.006289482116699,0.02924095280468464
86000,86,-188.50400029867887,1000,0.17385032773017883,-8.470170974731445,-2.045318841934204,0.02964242920279503
87000,87,-249.17836796492338,1000,0.2551349997520447,-11.789255142211914,-1.962746500968933,0.030440988019108772
88000,88,-331.6203863546252,1000,0.24024105072021484,-10.238065719604492,-2.0486388206481934,0.030786961317062378
89000,89,930.0923340022564,1000,0.22086641192436218,-6.552456378936768,-2.02840256690979,0.030750934034585953
