step,R_a_mean,R_a_std,R_b_mean,R_b_std,R_c_mean,R_c_std,alpha,wall_time
240000,709.9313957571983,399.10280859164897,754.2,376.4063761415313,-65.8,32.24530973645624,0.03548566624522209,4127.563699007034
250000,700.421602717042,396.55510034290194,744.0,372.467985201413,-296.2,362.4165559132198,0.03328973054885864,4307.018161535263
260000,762.7914573438466,414.77550370570253,788.0,394.01878127825324,-259.2,381.13798026436564,0.031884606927633286,4487.1067237854
270000,727.2340667545795,422.4916350527158,770.0,385.6137964336857,-85.2,28.18084455796171,0.029603656381368637,4664.118487596512
280000,900.8154288768768,37.12762810110829,941.0,22.378561169118985,-294.2,370.32817878200945,0.027378259226679802,4842.131717443466
290000,790.5681589588523,266.3603654240119,834.8,239.21822673032253,-84.6,24.92869832141261,0.02827109582722187,5017.178121805191
300000,921.9471122026443,41.97056043012193,946.8,32.37529922641642,-450.8,464.9410285186714,0.03039349429309368,5196.494305610657
310000,935.5749683901668,47.80982122628541,961.4,30.806492822130856,-121.4,55.72288578313223,0.02984890341758728,5376.627480268478
320000,944.3520729154349,27.157836989853738,964.2,19.260321908005587,-73.8,14.330387294138285,0.02931714616715908,5555.050689697266
330000,931.7603397324681,50.13826059677491,958.4,34.598265852496134,-311.6,355.7356321764802,0.028833821415901184,5735.328541994095
340000,685.1194972634315,475.2988184024296,763.2,382.16300187223777,-107.6,71.48314486646484,0.029818495735526085,5911.380964279175
350000,943.8559036120772,32.99609406986578,968.6,18.423897524682445,-72.4,29.870386673091463,0.030705563724040985,6086.126806735992
360000,727.3425569579006,411.6169574406503,765.0,385.58941894196215,-95.6,20.155396299750596,0.031001413241028786,6262.630120515823
370000,317.50200743749735,520.9731439284155,392.8,472.52276135652977,-451.2,464.754300679402,0.027529427781701088,6440.972855567932
380000,730.2755997821689,394.8443743834525,773.6,366.6614787511772,-247.8,387.0257872545446,0.025551915168762207,6616.049069881439
390000,931.632111275196,34.35757245985281,963.4,18.32593790232849,-82.4,34.67910033435123,0.02272370643913746,6791.518273830414
400000,962.8934955924749,28.070559915128523,982.8,11.142710621747295,-75.4,23.165491576912416,0.02605353482067585,6968.784044742584
410000,952.9473422631621,33.54146174978864,975.0,16.492422502470642,-80.6,18.128430709799456,0.02478060871362686,7145.025181055069
420000,487.283888797462,523.5106426000285,569.0,465.951928851035,-75.0,32.78414250823102,0.02662344090640545,7320.875453948975
430000,771.8885261133313,413.23156371928445,794.2,391.61991777742867,-368.4,386.5299988357954,0.02609417773783207,7497.736820459366
440000,931.0308429956436,15.390690878821681,966.6,8.708616422830897,-261.8,379.283218716568,0.02553790807723999,7672.825270414352
450000,635.5049871779978,589.804501164183,765.0,383.7259438714041,-244.2,388.367557862394,0.025152279064059258,7849.006055355072
460000,928.6129484295845,15.935909882198015,964.4,9.00222194794152,-75.6,53.03809951346296,0.025251783430576324,8026.740233182907
470000,750.8874856330455,395.6102547582257,783.0,376.6159847908742,-76.4,20.86719914123599,0.02545754238963127,8207.34631896019
480000,958.9041594564915,32.91857884288943,974.4,19.945926902503178,-98.4,45.40748836921065,0.02480034902691841,8385.192079782486
490000,731.5207365959883,399.5752354314251,801.2,332.76502220035087,-72.6,27.717142709882634,0.023552052676677704,8560.441832780838
500000,959.6843543834984,30.683970649143877,979.0,16.321764610482532,-72.8,17.22091751330341,0.02347542904317379,8748.807351589203
