step,R_a_mean,R_a_std,R_b_mean,R_b_std,R_c_mean,R_c_std,alpha,wall_time
160000,-308.8808968603611,78.01051124351574,3.0,6.0,-875.0,290.0,0.007564357481896877,2868.410754919052
170000,-461.0967510357499,78.0325064084894,0.0,0.0,-1020.0,0.0,0.007047469262033701,3052.6368310451508
180000,-624.7246777042747,298.9436491535533,7.8,15.6,-1020.0,0.0,0.007032242603600025,3233.560235261917
190000,-242.56615893393754,72.70160611755743,40.0,80.0,-901.6,236.8,0.007746411021798849,3423.868344306946
200000,-470.1013759486377,226.62614395624658,20.6,41.2,-1020.0,0.0,0.007338996510952711,3610.5646135807037
210000,-265.7394935138524,108.87830089864957,39.8,79.6,-1020.0,0.0,0.008638206869363785,3792.7865657806396
220000,-209.1794037654996,494.18894280413235,152.8,305.6,-974.8,90.4,0.00863975565880537,3970.3518941402435
230000,-460.8417812041938,321.0475067750359,39.4,48.8982617277956,-879.2,281.6,0.008279481902718544,4146.072407245636
240000,-73.36088087409735,242.50292029165556,139.8,171.9050900933419,-564.2,377.7583354474127,0.008218110539019108,4326.145288467407
250000,-38.74403054639697,695.8484121422912,316.8,385.0254017594164,-937.0,166.0,0.0108338613063097,4508.629683732986
260000,-91.8746554940939,573.2831148687044,283.2,354.84836198015626,-1020.0,0.0,0.010261084884405136,4689.601110219955
270000,-347.51883351430297,268.96125715989035,7.2,8.885943956609225,-1020.0,0.0,0.009320210665464401,4870.466464519501
280000,30.10372095182538,585.0446769083458,326.0,383.7744129042477,-885.8,156.79591831422144,0.008654393255710602,5047.315522432327
290000,83.10617107823491,314.2571338707785,206.8,271.1924777717848,-871.0,298.0,0.009254548698663712,5228.646666526794
300000,-177.5832259334624,263.27637003489406,87.4,150.7734724678052,-864.6,310.79999999999995,0.009827661328017712,5419.235975265503
310000,-190.15879097878934,639.0179837160929,225.0,363.3829935481296,-871.6,296.8,0.010474218986928463,5609.991719245911
320000,-340.82153486609457,169.95183197760406,25.4,50.8,-758.4,347.0738249998118,0.009932744316756725,5793.386914014816
330000,161.44186968952417,433.25220018632353,306.2,375.02341260246675,-1020.0,0.0,0.009419216774404049,5974.238942146301
340000,63.87141989469528,247.4001069802526,201.6,200.87170034626578,-956.2,127.59999999999998,0.009821112267673016,6159.003929853439
350000,-536.630490475148,91.0845584225598,33.0,64.00624969485402,-1020.0,0.0,0.010037937201559544,6338.443931818008
360000,23.35451311096549,433.66740987762745,182.8,365.6,-774.8,301.5940317711874,0.010802698321640491,6517.134310007095
370000,-229.54460182487963,142.95321150175582,0.0,0.0,-899.4,241.2,0.011005409061908722,6700.052799940109
380000,44.31541162356734,432.7369528387229,217.4,359.8364072741946,-829.2,381.6,0.011891363188624382,6880.448259353638
390000,-147.22528117597102,521.6284937385174,192.6,374.78826022168835,-1020.0,0.0,0.012189616449177265,7065.210815191269
400000,-157.2047344982624,548.263672159061,195.4,382.35669210829826,-832.8,374.4,0.013474969193339348,7245.221304655075
410000,-329.276409612596,612.8673165770233,181.4,266.7730121282886,-656.2,445.85396712376576,0.011562235653400421,7428.813200235367
420000,130.65439761653542,609.2825584713877,352.4,435.67538374344724,-646.2,457.90147411861426,0.009062006138265133,7610.6316566467285
430000,-326.07043266817925,356.2105188326092,13.0,14.25482374496437,-739.2,348.7958715352004,0.011034941300749779,7793.142869710922
440000,238.9172488771379,388.78339049764224,321.6,368.50052917194023,-1020.0,0.0,0.011181757785379887,7982.056809425354
450000,23.673656957596542,449.7746919467731,188.6,377.19999999999993,-332.4,260.6066768139297,0.01198912039399147,8172.4197306633
460000,161.36715848371387,640.4441324970057,398.8,411.7530327757162,-582.4,368.747393211125,0.013913015834987164,8364.07221531868
470000,17.41950600296259,451.7282946154815,189.6,353.88393577555905,-521.8,408.5204523643829,0.01516380812972784,8563.061776161194
480000,443.37754266038536,395.3614625539109,545.0,372.43415525432147,-332.6,356.58524927427936,0.01543581485748291,8755.438401937485
490000,339.6594922080636,412.9399578170505,449.2,387.85430254156006,-44.6,12.92439553712281,0.01929480955004692,8935.919634342194
500000,420.73630606979134,487.10949084789723,545.6,416.1954348620369,-230.8,306.1361788485641,0.020395250990986824,9115.598462581635
