step,R_a_mean,R_a_std,R_b_mean,R_b_std,R_c_mean,R_c_std,alpha,wall_time
370000,924.4506240904332,32.686525109167505,970.0,10.658330075579382,-58.2,23.667699507979226,0.01311564352363348,5436.724409341812
380000,910.6460204899311,21.210267630509684,965.8,9.826494797230598,-56.2,19.772708463940898,0.013067744672298431,5597.255698919296
390000,924.2418012738228,16.57061450538858,971.2,6.20966987850401,-44.6,18.227451824103117,0.012273908592760563,5753.264356136322
400000,664.5023146465421,536.1753354730614,794.6,363.53794850056573,-234.2,393.14648669420916,0.012194301933050156,5906.7644057273865
410000,447.26973901987077,1036.7444305245492,788.2,394.13368290467133,-450.8,465.4556477259676,0.011752835474908352,6065.572228431702
420000,705.2664595559239,460.0550189855383,781.6,390.94173478921385,-236.6,391.8089330273111,0.011734675616025925,6223.968900203705
430000,661.7687719389796,537.09380170278,779.6,390.03620344783377,-626.6,481.81556637369033,0.0114532969892025,6380.590762138367
440000,941.3087171167135,41.40863224413359,978.4,13.001538370516005,-830.6,378.8,0.011623612605035305,6539.059753417969
450000,965.5876938283443,17.309827392007886,986.6,6.887670143089025,-246.8,386.6587125618664,0.012083780951797962,6693.050968408585
460000,719.1387849718333,419.7557426334625,777.8,389.0256546810249,-632.8,474.22121420282326,0.011380663141608238,6847.495208978653
470000,938.5529032945633,38.623805779642986,978.2,12.843675486401857,-41.6,11.706408501329518,0.01105857640504837,6995.683621644974
480000,939.0123256564141,31.41234273922901,975.8,13.317657451669193,-40.6,13.275541420220874,0.010950110852718353,7147.994190216064
490000,948.5912035919725,41.440719767516924,981.2,12.936769303036982,-46.4,4.31740662898458,0.01116733904927969,7297.616976737976
500000,970.2800632059574,16.01717998939285,988.0,6.418722614352485,-237.8,391.1083737277943,0.011196344159543514,7451.610098838806
