step,episode,episode_reward,episode_len,critic_loss,actor_loss,entropy,alpha
22474,1,-22914.0,22474,0.03211484104394913,24.998971939086914,0.47744980454444885,0.032126300036907196
32679,2,-10405.0,10205,0.0394112765789032,41.622535705566406,-0.07056564837694168,0.013090420514345169
33896,3,-1237.0,1217,0.04340101778507233,43.25746154785156,-0.5183157324790955,0.011855524964630604
63634,4,-30318.0,29738,2.9732542037963867,71.90753936767578,-2.0143826007843018,0.004966770298779011
68122,5,-4568.0,4488,0.2501084804534912,75.17894744873047,-2.184748888015747,0.007065352983772755
69501,6,-1399.0,1379,0.07149718701839447,75.89623260498047,-1.8790374994277954,0.007373456377536058
74582,7,-5181.0,5081,3.196168899536133,78.2080307006836,-1.9199110269546509,0.008113211952149868
94508,8,-20306.0,19926,0.18670012056827545,84.25788116455078,-2.0338399410247803,0.010006982833147049
98542,9,-4114.0,4034,0.06849674880504608,85.15735626220703,-1.4894613027572632,0.011956801638007164
103556,10,-5114.0,5014,2.4310190677642822,85.86246490478516,-1.8857874870300293,0.008607801049947739
109797,11,-6361.0,6241,0.055346161127090454,87.20269012451172,-1.853564739227295,0.008734965696930885
114056,12,-4339.0,4259,2.9353818893432617,87.9512710571289,-2.068483829498291,0.008681933395564556
116421,13,-2405.0,2365,0.08024920523166656,88.65452575683594,-1.935388207435608,0.008600879460573196
118046,14,-1645.0,1625,0.169737309217453,88.79341125488281,-1.894148349761963,0.008082102052867413
126776,15,-8890.0,8730,0.058964572846889496,90.36627960205078,-2.020930767059326,0.007213243283331394
128799,16,-2063.0,2023,0.08688762784004211,90.87369537353516,-2.1289267539978027,0.007586225867271423
130079,17,-1300.0,1280,0.06143712252378464,90.80465698242188,-2.1574666500091553,0.007731251884251833
133941,18,-3922.0,3862,0.06727822124958038,91.36749267578125,-2.1221961975097656,0.008166772313416004
141989,19,-8208.0,8048,2.8047871589660645,92.21664428710938,-2.0411603450775146,0.0077306954190135
151991,20,-10202.0,10002,0.1257041096687317,93.54876708984375,-1.923811435699463,0.007060759235173464
164319,21,-12568.0,12328,56.381858825683594,93.80487060546875,-2.1925675868988037,0.009373140521347523
176088,22,-11989.0,11769,0.07867324352264404,94.32795715332031,-2.0181822776794434,0.00777819100767374
177039,23,-951.0,951,0.052888721227645874,94.81446075439453,-1.8456645011901855,0.007551516871899366
179017,24,-1998.0,1978,0.05623486638069153,94.71565246582031,-1.8233675956726074,0.007583983242511749
200126,25,-21529.0,21109,0.04962614178657532,95.48534393310547,-1.985601782798767,0.007269758265465498
200731,26,-605.0,605,2.736293315887451,95.80477905273438,-2.0925917625427246,0.007264858577400446
202951,27,-2260.0,2220,0.12066365778446198,95.64938354492188,-1.9521125555038452,0.007207195740193129
203047,28,-96.0,96,0.058579057455062866,95.8133773803711,-2.1522319316864014,0.007192772813141346
236826,29,-34439.0,33779,3.2818527221679688,97.70618438720703,-2.208521604537964,0.006094866432249546
250488,30,-13922.0,13662,3.474172353744507,98.16764831542969,-1.9565668106079102,0.00577557971701026
254942,31,-4534.0,4454,2.9881207942962646,98.22403717041016,-1.8739687204360962,0.006214926019310951
255088,32,-146.0,146,0.13634996116161346,98.40984344482422,-1.9287277460098267,0.006172612309455872
269111,33,-14303.0,14023,0.14123979210853577,98.07931518554688,-1.9423373937606812,0.006684558931738138
271267,34,-2196.0,2156,5.027952194213867,98.5833511352539,-2.168408155441284,0.006549627985805273
273750,35,-2523.0,2483,0.06945265829563141,98.2724838256836,-2.1286048889160156,0.00620995182543993
279752,36,-6122.0,6002,0.050096020102500916,98.45722198486328,-2.189011335372925,0.006099218502640724
279886,37,-134.0,134,5.350306034088135,98.3404769897461,-2.098128318786621,0.006107783876359463
282486,38,-2640.0,2600,0.08550508320331573,98.59644317626953,-2.1383049488067627,0.0072107017040252686
290487,39,-8161.0,8001,0.03651847690343857,98.18603515625,-2.119905471801758,0.007378668524324894
293640,40,-3213.0,3153,3.314439296722412,98.51529693603516,-2.017204523086548,0.007049556355923414
298789,41,-5249.0,5149,0.07365887612104416,98.44647216796875,-2.125262498855591,0.006291781552135944
301566,42,-2817.0,2777,0.049562834203243256,98.44017028808594,-1.9918581247329712,0.006274966988712549
301689,43,-123.0,123,0.06327055394649506,98.4986343383789,-1.9841630458831787,0.00626941304653883
302866,44,-1197.0,1177,0.04503968358039856,98.4720687866211,-1.9586400985717773,0.006012128200381994
307556,45,-4770.0,4690,4.6604156494140625,98.34779357910156,-1.9968997240066528,0.006021349225193262
309260,46,-1724.0,1704,3.567380428314209,98.40374755859375,-2.1961045265197754,0.0057811071164906025
311686,47,-2466.0,2426,3.5220274925231934,99.042724609375,-2.035005569458008,0.005787955597043037
313974,48,-2328.0,2288,2.8430914878845215,98.60213470458984,-2.036583423614502,0.005688717123121023
322348,49,-8534.0,8374,0.047063153237104416,98.98318481445312,-1.9682585000991821,0.005620852112770081
325261,50,-2953.0,2913,0.08364159613847733,98.66287231445312,-2.18873929977417,0.005577671341598034
328367,51,-3166.0,3106,0.08053699135780334,99.0062026977539,-1.9066959619522095,0.005713561549782753
332373,52,-4086.0,4006,0.04426497593522072,99.03263092041016,-2.005378007888794,0.0059255268424749374
335155,53,-2822.0,2782,0.07404003292322159,99.24140930175781,-1.9605188369750977,0.006276604253798723
335460,54,-305.0,305,0.03841744363307953,99.06735229492188,-1.8995369672775269,0.006175791844725609
340510,55,-5150.0,5050,3.425260066986084,99.23335266113281,-2.070202589035034,0.006164256017655134
341610,56,-1120.0,1100,0.050893016159534454,98.9894027709961,-2.27986741065979,0.0061815958470106125
345939,57,-4409.0,4329,3.1530799865722656,99.18937683105469,-1.899651288986206,0.005848257336765528
346147,58,-208.0,208,0.10971683263778687,99.22381591796875,-1.609674334526062,0.0057863774709403515
346281,59,-134.0,134,0.06934472918510437,99.09988403320312,-2.0409059524536133,0.005753370001912117
350595,60,-4394.0,4314,0.03421361371874809,99.1644515991211,-2.0577073097229004,0.005565691739320755
350695,61,-100.0,100,0.03753071278333664,99.24302673339844,-2.111565589904785,0.005560871679335833
352126,62,-1451.0,1431,0.11446954309940338,98.71220397949219,-2.0877676010131836,0.005658301059156656
352616,63,-490.0,490,0.031802255660295486,99.05473327636719,-2.0354294776916504,0.005673766136169434
353524,64,-908.0,908,0.11246468126773834,99.17911529541016,-1.9361653327941895,0.005773269571363926
364900,65,-11596.0,11376,0.068428173661232,98.84651947021484,-1.9595893621444702,0.005630337167531252
366951,66,-2091.0,2051,3.0283212661743164,98.80728149414062,-2.0837366580963135,0.005466371309012175
367824,67,-873.0,873,0.0414615273475647,98.73357391357422,-2.0457921028137207,0.005480208434164524
368601,68,-777.0,777,3.8790173530578613,98.71610260009766,-1.733771800994873,0.00560141121968627
370292,69,-1711.0,1691,3.3758997917175293,98.57383728027344,-1.8370795249938965,0.005359113682061434
370385,70,-93.0,93,0.07682538777589798,98.913330078125,-2.0746541023254395,0.005352999549359083
370626,71,-241.0,241,3.795407772064209,98.74098205566406,-2.1708498001098633,0.0053578997030854225
375825,72,-5299.0,5199,0.06240159273147583,98.33499908447266,-1.9072297811508179,0.005650821607559919
375832,73,-7.0,7,0.05870938301086426,98.8646240234375,-1.6180801391601562,0.005648890044540167
375949,74,-117.0,117,0.0621948204934597,98.82638549804688,-1.992034912109375,0.005619648844003677
388774,75,-13065.0,12825,3.034391403198242,98.30703735351562,-2.1523308753967285,0.005908465478569269
398329,76,-9735.0,9555,0.0580533966422081,98.15084075927734,-2.0719876289367676,0.0062753441743552685
398463,77,-134.0,134,0.046504706144332886,98.09837341308594,-1.8903752565383911,0.006263840477913618
400770,78,-2347.0,2307,0.050164595246315,98.24351501464844,-2.0700979232788086,0.005890203639864922
402067,79,-1317.0,1297,0.04592590779066086,98.2065658569336,-1.645922064781189,0.006007219199091196
405654,80,-3647.0,3587,0.12344533205032349,98.35091400146484,-2.0855469703674316,0.005624299868941307
405862,81,-208.0,208,5.298242568969727,98.27582550048828,-1.830439567565918,0.005673195235431194
407347,82,-1505.0,1485,0.053775396198034286,98.16021728515625,-2.1794230937957764,0.00605543190613389
407802,83,-455.0,455,0.0790274366736412,97.99920654296875,-2.0507419109344482,0.006198003422468901
413833,84,-6151.0,6031,1.8593037128448486,97.81976318359375,-1.9568073749542236,0.006762135308235884
417132,85,-3359.0,3299,0.04379164054989815,97.74278259277344,-2.074967861175537,0.006833710242062807
419463,86,-2371.0,2331,3.3771438598632812,97.90544891357422,-2.1290812492370605,0.006767806131392717
419889,87,-426.0,426,7.197966575622559,97.85482788085938,-2.150522470474243,0.006747386883944273
422027,88,-2178.0,2138,4.395505905151367,97.53805541992188,-1.849222183227539,0.006800894159823656
422978,89,-951.0,951,0.34781116247177124,97.54412841796875,-1.7909213304519653,0.0066535500809550285
424102,90,-1144.0,1124,58.68987274169922,97.76234436035156,-1.923255443572998,0.006566088646650314
425241,91,-1159.0,1139,2.9666497707366943,97.74407958984375,-2.1969926357269287,0.006635705474764109
438114,92,-13113.0,12873,0.06857701390981674,97.63406372070312,-2.1280980110168457,0.006310939788818359
438356,93,-242.0,242,3.8659160137176514,97.1195068359375,-2.0749757289886475,0.006233808118849993
439399,94,-1063.0,1043,73.96415710449219,97.02339172363281,-1.9178013801574707,0.006274985149502754
439652,95,-253.0,253,5.000426769256592,97.55615234375,-1.9982556104660034,0.006266615819185972
439880,96,-228.0,228,0.1435745656490326,97.58435821533203,-2.2558839321136475,0.006227028556168079
445885,97,-6125.0,6005,0.07948969304561615,97.6496353149414,-1.9122005701065063,0.006187980994582176
456078,98,-10393.0,10193,0.06201940029859543,97.58316040039062,-2.072516441345215,0.005783985834568739
459089,99,-3071.0,3011,0.041554227471351624,97.84906768798828,-1.8722774982452393,0.0059297834523022175
459330,100,-241.0,241,2.451051712036133,97.31576538085938,-1.9512332677841187,0.005972337443381548
476445,101,-17455.0,17115,62.822166442871094,97.58740997314453,-1.8894855976104736,0.006102497223764658
477469,102,-1044.0,1024,0.061507511883974075,97.34161376953125,-2.0676345825195312,0.005858545191586018
482998,103,-5629.0,5529,2.905658721923828,97.71871185302734,-1.9632673263549805,0.0058786459267139435
484075,104,-1097.0,1077,0.054881639778614044,97.84676361083984,-1.9912264347076416,0.005925713572651148
484081,105,-6.0,6,0.05422612279653549,97.66653442382812,-2.148480176925659,0.005927892401814461
485166,106,-1105.0,1085,0.09651467204093933,97.39356231689453,-1.732130527496338,0.005985146388411522
