step,episode,episode_reward,episode_len,critic_loss,actor_loss,entropy,alpha
1000,1,-857.9311325252056,1000,,,,
2000,2,-796.0133073627949,1000,,,,
3000,3,-725.8247056975961,1000,,,,
4000,4,-937.0321587175131,1000,,,,
5000,5,-852.6227589920163,1000,,,,
6000,6,-810.9361753463745,1000,,,,
7000,7,-888.7369666099548,1000,,,,
8000,8,-815.6102223545313,1000,,,,
9000,9,-683.4845983125269,1000,,,,
10000,10,-969.934284478426,1000,,,,
11000,11,-368.6148390620947,1000,0.04753850772976875,0.9915145635604858,-0.4343681037425995,0.09253498911857605
12000,12,-372.44981253147125,1000,0.018702588975429535,1.6064839363098145,-0.3474777042865753,0.08447834104299545
13000,13,-231.23736561834812,1000,0.023847399279475212,2.232999324798584,-0.4952492117881775,0.07713176310062408
14000,14,-74.02068047225475,1000,0.01985585317015648,2.7898190021514893,-0.5349709391593933,0.07058841735124588
15000,15,-191.26486448943615,1000,0.01889156550168991,3.2596304416656494,-0.6153844594955444,0.06472882628440857
16000,16,-245.12037114799023,1000,0.010624252259731293,3.804947853088379,-0.7016046047210693,0.059445351362228394
17000,17,-247.21886222064495,1000,0.010217798873782158,4.294890403747559,-0.7859578132629395,0.054653458297252655
18000,18,-195.23938455432653,1000,0.01302553340792656,4.570131778717041,-0.8994221687316895,0.05030053108930588
19000,19,-239.18324029445648,1000,0.010504449717700481,5.366920471191406,-0.9860199093818665,0.04632992669939995
20000,20,-176.7115870565176,1000,0.012916769832372665,4.876638412475586,-1.0991073846817017,0.04272150620818138
21000,21,-326.2790278047323,1000,0.011785678565502167,5.230354309082031,-1.211830496788025,0.03949383273720741
22000,22,893.1504618860781,1000,0.01337713748216629,4.3458662033081055,-1.2670819759368896,0.03654277324676514
23000,23,-185.8447661101818,1000,0.012957647442817688,4.111083984375,-1.3127188682556152,0.03377567231655121
24000,24,-229.8281822949648,1000,0.01708601415157318,4.536109924316406,-1.3866877555847168,0.03124639391899109
25000,25,23.83933251351118,1000,0.018729407340288162,4.7021284103393555,-1.5261807441711426,0.02896515466272831
26000,26,694.0830760151148,1000,0.014842279255390167,4.1687774658203125,-1.6053718328475952,0.026888953521847725
27000,27,-156.69734748452902,1000,0.016351399943232536,3.402082920074463,-1.6936829090118408,0.025001918897032738
