step,R_a_mean,R_a_std,R_b_mean,R_b_std,R_c_mean,R_c_std,alpha,wall_time
0,-273.87589051127435,65.55016611957365,0.0,0.0,-5100.0,0.0,0.09999999403953552,19.970551013946533
10000,-254.67485091090202,44.421852882984375,0.0,0.0,-5100.0,0.0,0.09999999403953552,43.69403076171875
20000,-402.32962839230896,357.24005742253786,75.4,150.8,-4123.0,1954.0,0.043366532772779465,175.98359513282776
