step,R_a_mean,R_a_std,R_b_mean,R_b_std,R_c_mean,R_c_std,alpha,wall_time
0,-55.54591072127223,127.55480654523289,81.2,99.73845797885589,-1020.0,0.0,0.09999999403953552,13.712119102478027
10000,-113.58233708664775,113.92100588327234,45.4,65.75591228171045,-1020.0,0.0,0.09999999403953552,29.43791937828064
20000,-92.924864064157,369.14980154926184,145.6,284.7445170674933,-1020.0,0.0,0.0430939681828022,248.19771242141724
30000,-189.6338874965906,113.2223720994366,0.0,0.0,-1020.0,0.0,0.02041488140821457,470.26731419563293
40000,-150.18678269535303,69.00274233690341,1.0,2.0,-650.0,453.159574543008,0.02101125381886959,691.822637796402
50000,-133.97001117244363,59.71615226859759,3.2,6.400000000000001,-635.2,471.30262040434275,0.026044590398669243,910.0122601985931
60000,41.40048399269581,435.7887498014064,190.0,380.0,-839.2,361.6,0.030882766470313072,1125.5958938598633
70000,311.5299548253417,547.606405161217,396.0,485.04020451917177,-1020.0,0.0,0.027262050658464432,1340.6860723495483
80000,692.2571975201369,367.5330612018265,722.6,354.0144629813872,-839.6,360.8,0.030702972784638405,1559.1450374126434
90000,515.1491923056543,506.5982331628407,572.2,467.2303072361638,-631.2,476.27529854066546,0.028599968180060387,1776.2880158424377
100000,520.8944705531001,515.7323250205575,587.6,463.94723837953813,-836.2,367.5999999999999,0.029290178790688515,1992.0523476600647
110000,496.7073086328804,564.8071196224876,580.0,467.32301462692806,-452.6,463.3001618821215,0.032236821949481964,2208.0583741664886
120000,746.5488894596696,409.8643888735787,779.6,381.70648409478196,-639.8,465.8851360582349,0.0320449061691761,2422.112988471985
130000,458.11856674849986,449.48808987614973,538.0,439.25072566815413,-835.6,368.8,0.03277958184480667,2639.4470734596252
140000,892.9281554698944,59.198318427773195,936.6,42.438661618858816,-713.2,391.89253629024375,0.031103618443012238,2855.503834962845
150000,130.34176212251185,541.7017080923001,323.8,403.8288746486561,-310.6,358.36774408420183,0.030319765210151672,3067.692313194275
160000,531.7069025240838,485.5042385045878,587.4,457.507420704845,-250.6,385.0255056486518,0.030571412295103073,3278.969711303711
