step,episode,episode_reward,episode_len,critic_loss,actor_loss,entropy,alpha
1000,1,-868.7596218287945,1000,,,,
2000,2,-895.2386528253555,1000,,,,
3000,3,-606.2958690114319,1000,,,,
4000,4,-698.1987804323435,1000,,,,
5000,5,-924.7960128188133,1000,,,,
6000,6,-518.6127119138837,1000,,,,
7000,7,-453.18297431617975,1000,,,,
8000,8,-948.7150571793318,1000,,,,
9000,9,-989.9018536508083,1000,,,,
10000,10,-890.4006791114807,1000,,,,
11000,11,-459.1410947665572,1000,0.2559075355529785,1.1034846305847168,-0.7995929718017578,0.09281513839960098
12000,12,-289.8797911256552,1000,0.26696425676345825,1.5779420137405396,-0.5901200175285339,0.08634908497333527
13000,13,-279.77634405344725,1000,0.1784127652645111,1.9512255191802979,-0.5193861722946167,0.07917545735836029
14000,14,-303.611205637455,1000,0.17807361483573914,2.715390920639038,-0.5673935413360596,0.07247200608253479
15000,15,-171.72968615591526,1000,0.12501758337020874,2.789045810699463,-0.6358311772346497,0.06626833230257034
16000,16,-65.13008190691471,1000,0.14338237047195435,3.005465507507324,-0.6416237354278564,0.06062241643667221
17000,17,-160.66574680432677,1000,0.0922868400812149,3.572014570236206,-0.7090347409248352,0.0555889829993248
18000,18,-595.2058119177818,1000,0.1322200894355774,3.6826040744781494,-0.7822237014770508,0.051031485199928284
19000,19,-233.7133380882442,1000,0.10018350183963776,3.7585396766662598,-0.8172292709350586,0.04686259850859642
20000,20,-397.5599849820137,1000,0.14380866289138794,4.405004024505615,-0.8856313824653625,0.0430939681828022
21000,21,-176.61221056431532,1000,0.10430427640676498,4.001890182495117,-1.0818980932235718,0.03968793898820877
22000,22,-469.9466565400362,1000,0.19965991377830505,4.135138034820557,-1.1155036687850952,0.03645339608192444
23000,23,-302.0849587023258,1000,0.13671663403511047,4.139779090881348,-1.164840579032898,0.03350447863340378
24000,24,-263.079187721014,1000,0.08932630717754364,3.910431146621704,-1.1544395685195923,0.030935561284422874
25000,25,-216.0800639539957,1000,0.0889337807893753,2.5376029014587402,-1.386873722076416,0.028656059876084328
26000,26,-295.2111821323633,1000,0.12722648680210114,2.3699357509613037,-1.4981833696365356,0.026570966467261314
27000,27,-161.47344025224447,1000,0.06977768242359161,3.4818859100341797,-1.5904674530029297,0.024627042934298515
28000,28,-235.81262515485287,1000,0.0799274817109108,3.0484395027160645,-1.5639457702636719,0.022870436310768127
29000,29,-261.47851671278477,1000,0.12626272439956665,4.024723529815674,-1.6542487144470215,0.02155492827296257
30000,30,-363.97917184233665,1000,0.069970041513443,3.7985527515411377,-1.8817870616912842,0.02041488140821457
31000,31,-138.61383593082428,1000,0.07079049944877625,3.279592752456665,-1.8513810634613037,0.01913761906325817
32000,32,981.8063842505217,1000,0.08778931200504303,3.028653621673584,-2.147907018661499,0.018763674423098564
33000,33,791.0089599341154,1000,0.10538708418607712,2.6529767513275146,-2.120316743850708,0.019309891387820244
34000,34,-957.4511299729347,1000,0.07737316191196442,3.5304503440856934,-2.1175875663757324,0.02052261494100094
35000,35,-181.2697233185172,1000,0.10790834575891495,5.008800029754639,-2.110863208770752,0.022395716980099678
36000,36,948.1502779722214,1000,0.13428938388824463,3.0544655323028564,-2.0065016746520996,0.023762373253703117
37000,37,-184.6144781410694,1000,0.13478121161460876,2.3359904289245605,-2.0139522552490234,0.023581083863973618
38000,38,-618.2787469252944,1000,0.10256361961364746,0.9810782074928284,-1.9971320629119873,0.02264193259179592
39000,39,-183.15961483865976,1000,0.13314470648765564,4.504890441894531,-2.038130283355713,0.02133353427052498
40000,40,-207.92277181893587,1000,0.09870129823684692,2.9173707962036133,-2.039116859436035,0.02101125381886959
41000,41,-215.99319432675838,1000,0.09545829147100449,1.7313544750213623,-2.0350189208984375,0.021769477054476738
42000,42,-162.99210811033845,1000,0.09027589857578278,2.0880746841430664,-2.0900895595550537,0.021819401532411575
43000,43,-145.61866642534733,1000,0.0827353224158287,1.7505531311035156,-1.8734030723571777,0.021157192066311836
44000,44,-227.67068864405155,1000,0.09744453430175781,4.473118305206299,-1.9998137950897217,0.021024351939558983
45000,45,981.5784738063812,1000,0.12972651422023773,2.686757802963257,-2.004732131958008,0.021935170516371727
46000,46,-457.2640647739172,1000,0.11334832012653351,2.6172773838043213,-2.17533540725708,0.023050250485539436
47000,47,-225.90908433496952,1000,0.09691543877124786,1.659151554107666,-2.0201330184936523,0.02419494092464447
48000,48,-80.48188503086567,1000,0.1723829209804535,-0.008576080203056335,-1.954813003540039,0.024789756163954735
49000,49,-195.03504609316587,1000,0.14336195588111877,-0.19139868021011353,-2.0287957191467285,0.025499694049358368
50000,50,982.4090105593204,1000,0.14809581637382507,-1.8537992238998413,-2.102269411087036,0.026044590398669243
51000,51,-181.71980629116297,1000,0.15339761972427368,-2.3309783935546875,-1.8461973667144775,0.02656661532819271
52000,52,-214.5093208104372,1000,0.16013571619987488,-1.7851128578186035,-2.12518310546875,0.02715732716023922
53000,53,-104.74278781563044,1000,0.2172851264476776,-2.8181567192077637,-2.0598366260528564,0.027247020974755287
54000,54,-133.06652391329408,1000,0.12119501829147339,-2.916517734527588,-2.2103235721588135,0.02832690067589283
55000,55,-341.01434114575386,1000,0.15581151843070984,-1.64827561378479,-1.8065052032470703,0.02896030619740486
56000,56,549.7970623783767,1000,0.17261722683906555,-2.8907995223999023,-1.8935503959655762,0.029464762657880783
57000,57,-243.45783600956202,1000,0.21005132794380188,-5.7016987800598145,-1.9151664972305298,0.03029785491526127
58000,58,-295.8509070724249,1000,0.21995694935321808,-5.6597580909729,-2.3029704093933105,0.030355185270309448
59000,59,-202.6453858166933,1000,0.22331050038337708,-4.666891574859619,-1.9920563697814941,0.030784033238887787
60000,60,-198.52086660265923,1000,0.20676420629024506,-4.3699164390563965,-2.0818448066711426,0.030882766470313072
61000,61,-123.15121454745531,1000,0.15668371319770813,-4.2154035568237305,-2.0892577171325684,0.030705951154232025
62000,62,-159.84753624349833,1000,0.1738346517086029,-5.4727067947387695,-2.0249691009521484,0.030291810631752014
63000,63,972.9474898278713,1000,0.14386966824531555,-6.79222297668457,-1.9744179248809814,0.029721179977059364
64000,64,-106.72744080424309,1000,0.22299902141094208,-5.339390754699707,-1.9477394819259644,0.02980383299291134
65000,65,-691.7600321397185,1000,0.20380395650863647,-5.488280296325684,-1.881148338317871,0.028293058276176453
66000,66,-150.96943923085928,1000,0.23394998908042908,-7.3151021003723145,-1.8394354581832886,0.028095565736293793
67000,67,-161.6688621416688,1000,0.14581702649593353,-6.105761528015137,-2.1035025119781494,0.027415825054049492
68000,68,993.5871284157038,1000,0.15895980596542358,-7.843168258666992,-1.9944238662719727,0.0271943099796772
69000,69,-58.83626128733158,1000,0.22099648416042328,-12.295392036437988,-2.1668686866760254,0.02668430097401142
70000,70,221.1891045346856,1000,0.18362975120544434,-9.135686874389648,-1.880147933959961,0.027262050658464432
71000,71,138.4746462740004,1000,0.17690178751945496,-11.017154693603516,-1.8414177894592285,0.027488358318805695
72000,72,-237.97773860394955,1000,0.20207902789115906,-4.7473225593566895,-1.9498506784439087,0.027310563251376152
73000,73,-1015.3103617727757,1000,0.32758259773254395,-10.05571460723877,-1.9273041486740112,0.027757398784160614
74000,74,922.7131023481488,1000,0.19531294703483582,-6.904637813568115,-1.9616707563400269,0.028163066133856773
75000,75,-133.5668649673462,1000,0.20631180703639984,-8.42990493774414,-2.020908832550049,0.028519177809357643
76000,76,-102.1644362732768,1000,0.21876564621925354,-7.477903842926025,-2.004805326461792,0.02927950955927372
77000,77,-160.87130460888147,1000,0.34227150678634644,-6.933979034423828,-1.9720056056976318,0.029564037919044495
78000,78,875.300006531179,1000,0.2966861128807068,-10.19653034210205,-2.1127476692199707,0.02995169349014759
79000,79,-132.32841558009386,1000,0.3647993206977844,-11.158720970153809,-2.04758882522583,0.030285533517599106
80000,80,-171.65243344008923,1000,0.3060375154018402,-6.8550543785095215,-1.7583355903625488,0.030702972784638405
81000,81,32.01066071912646,1000,0.25412020087242126,-12.943510055541992,-2.1723923683166504,0.02970186248421669
82000,82,980.2557365968823,1000,0.3122931122779846,-13.067108154296875,-1.9800734519958496,0.0292196124792099
83000,83,203.92094195634127,1000,0.23667219281196594,-15.46950912475586,-1.9282480478286743,0.028985699638724327
84000,84,885.7461475431919,1000,0.3207271695137024,-15.612589836120605,-2.219346761703491,0.02902163751423359
85000,85,974.7700570225716,1000,0.303210973739624,-13.251355171203613,-2.070878505706787,0.02900713123381138
86000,86,-256.622537240386,1000,0.34410008788108826,-10.837955474853516,-2.0683059692382812,0.028535453602671623
87000,87,-171.50050707906485,1000,0.38485774397850037,-15.012090682983398,-1.9841161966323853,0.027715764939785004
88000,88,-317.2795236110687,1000,0.38918983936309814,-13.115047454833984,-2.097580671310425,0.028708886355161667
89000,89,478.97744961082935,1000,0.5842721462249756,-18.172975540161133,-1.906764268875122,0.028932852670550346
90000,90,495.34911958128214,1000,0.34549933671951294,-18.784996032714844,-2.1249642372131348,0.028599968180060387
91000,91,-229.90170806646347,1000,0.2949192523956299,-16.132530212402344,-2.020172119140625,0.028505487367510796
92000,92,567.6765665970743,1000,0.454861581325531,-19.75270652770996,-1.9972286224365234,0.0284687839448452
93000,93,910.6026232838631,1000,0.4183254837989807,-15.61078929901123,-1.976499080657959,0.02913002297282219
94000,94,908.5984587073326,1000,0.39418894052505493,-20.17473602294922,-1.8436030149459839,0.02978636510670185
95000,95,1000.0,1000,0.32186657190322876,-17.667800903320312,-1.9695461988449097,0.03033127635717392
96000,96,955.5641931593418,1000,0.44282248616218567,-21.96135902404785,-1.9180854558944702,0.03037281334400177
97000,97,916.2196685671806,1000,0.3497263193130493,-22.77957534790039,-2.0140252113342285,0.02971257083117962
98000,98,-141.22909948974848,1000,0.41763806343078613,-20.916522979736328,-1.9537304639816284,0.028909210115671158
99000,99,907.3966932594776,1000,0.31297534704208374,-22.92628288269043,-2.07981538772583,0.02908831089735031
100000,100,-96.78371881321073,1000,0.5569969415664673,-25.611949920654297,-1.7590986490249634,0.029290178790688515
101000,101,692.7558774463832,1000,0.38170433044433594,-24.627994537353516,-1.794076919555664,0.0295245423913002
102000,102,896.3995224647224,1000,0.42298686504364014,-22.095849990844727,-1.8828731775283813,0.0296559389680624
103000,103,609.891300059855,1000,0.4641808867454529,-29.160625457763672,-1.8748290538787842,0.030440088361501694
104000,104,964.4293359592557,1000,0.4690724015235901,-27.833471298217773,-2.044900894165039,0.03103550709784031
105000,105,821.5099114067852,1000,0.35995423793792725,-28.14295768737793,-2.039022445678711,0.03147542104125023
106000,106,314.0194244682789,1000,0.4539106488227844,-27.283164978027344,-2.002946615219116,0.032148465514183044
107000,107,-135.710154928267,1000,0.5006198287010193,-25.401996612548828,-2.217116117477417,0.032597821205854416
108000,108,975.5242240801454,1000,0.3173659145832062,-29.135948181152344,-1.9584182500839233,0.03245675563812256
109000,109,995.6689994335175,1000,0.619377851486206,-33.453773498535156,-1.9345170259475708,0.032103098928928375
110000,110,881.89508202672,1000,0.39077967405319214,-32.650352478027344,-1.814530372619629,0.032236821949481964
