step,R_a_mean,R_a_std,R_b_mean,R_b_std,R_c_mean,R_c_std,alpha,wall_time
0,-2.9238114811480047,495.92864945919723,203.4,392.9496659878972,-894.6,250.8,0.09999999403953552,11.473825454711914
10000,-21.867805945128204,340.7996834597454,137.4,274.8,-1020.0,0.0,0.09999999403953552,25.611408710479736
20000,-268.03055102080106,292.063871632328,103.4,130.45091030728761,-837.0,366.0,0.04326055943965912,217.150887966156
30000,-145.58262063711882,89.68033585728726,32.4,41.76409941564645,-835.6,368.8,0.021466542035341263,406.8022062778473
40000,84.43285025507211,453.5945208286709,207.6,390.3621907920899,-846.2,347.59999999999997,0.022210847586393356,593.5147440433502
50000,137.77454933226107,462.3032810954799,279.4,367.43902895582556,-653.6,449.14745908220385,0.025090103968977928,780.9519412517548
60000,335.02094871103765,548.4568212774404,473.8,400.5623047666867,-721.4,373.5653088818607,0.023987431079149246,965.4173548221588
70000,359.4852364085615,471.3539454899045,438.4,432.9455393002681,-850.6,338.79999999999995,0.025042856112122536,1148.0922963619232
80000,904.232809266448,22.57683752964682,944.0,20.32732151563506,-648.2,455.795743727385,0.025450363755226135,1332.405250787735
90000,465.9686595335603,497.9385501685587,545.6,452.06309294168216,-466.4,452.0568990735569,0.02522806078195572,1518.6870555877686
100000,312.2075365155935,494.357637887116,378.2,464.0148273492992,-505.4,433.04346202200077,0.02355576492846012,1703.6962072849274
110000,376.8144971258938,468.34142626482014,446.2,435.8662180073147,-252.2,383.9658318131966,0.025038419291377068,1884.9749884605408
120000,486.0218788869679,461.02259419456465,532.6,441.27297673888893,-255.6,383.75492179254195,0.023541869595646858,2066.9224655628204
130000,280.15269056260587,534.2196166077105,384.2,470.78164790059515,-338.6,356.578518702403,0.025492029264569283,2245.882560491562
140000,341.4976957201958,500.58956640330234,401.0,463.9021448538474,-500.0,428.42362213117985,0.027370885014533997,2428.416366815567
150000,707.7252701319754,398.78269271869067,752.0,376.83365030209285,-271.4,374.6948625214923,0.025826215744018555,2610.150847196579
160000,436.2916158929467,479.2439892367034,543.0,412.97409119701445,-514.8,414.02917771577404,0.025560719892382622,2785.667279481888
170000,911.2919718936085,54.16329150174715,955.8,25.956887332652194,-275.8,373.22883061199866,0.026883497834205627,2956.0496888160706
180000,398.33602633103726,495.8943707522477,574.2,416.87235456431983,-291.4,364.7747798299657,0.02829454280436039,3129.930141687393
190000,930.8236106410623,18.580274194580067,967.0,6.841052550594828,-113.6,23.337523433303716,0.02742653340101242,3306.1365225315094
200000,606.6774454191327,415.0699835261793,692.4,358.14108951640833,-274.6,376.13805975997695,0.030910199508070946,3479.143791913986
210000,669.0175829291344,570.3273210132098,780.0,390.4740708420983,-76.4,14.772948250095512,0.02820413000881672,3652.566761493683
220000,689.942735259235,451.8598286670679,762.0,381.2878177964777,-268.8,375.9177569628761,0.027675801888108253,3827.113400697708
230000,424.34875847548244,657.3526707571742,578.4,466.6705904596946,-74.8,13.377593206552515,0.027707254514098167,3998.283040046692
240000,702.6141022965312,399.7609841260966,752.4,377.39772124378277,-457.0,460.5336035513587,0.02679513394832611,4171.452491760254
250000,922.5638055726886,45.49518513737674,946.2,38.71640479176753,-283.0,370.5115382818732,0.02849176898598671,4343.17390537262
260000,632.0958079367877,611.0011450704244,778.4,376.10775051838533,-625.8,482.79453186630025,0.028264740481972694,4515.392038345337
270000,916.6424727141857,67.49080052300981,957.4,35.56740080466943,-450.6,465.0735855754442,0.029266290366649628,4687.082129955292
280000,923.101919014752,33.11082847861684,957.6,22.068982758613956,-258.0,381.56048013388386,0.02965354174375534,4861.072430372238
290000,939.1836994990706,41.72414457967494,971.8,18.562327440275368,-443.4,470.8543723912946,0.02843310497701168,5035.979655981064
300000,929.7949878513813,35.011591663174336,961.2,22.745549015137005,-249.8,385.46200850408076,0.025178726762533188,5206.956752300262
310000,683.4338001057506,409.78703957485635,756.0,380.55117921246807,-73.0,24.091492274244864,0.025275129824876785,5377.109948635101
320000,918.1230737030506,28.689344630364058,959.8,11.923086848631105,-455.8,463.0789997397853,0.02526978962123394,5552.463723421097
330000,928.8763833552599,57.765854620301866,961.4,32.88525505450733,-83.4,23.243063481391605,0.024953728541731834,5722.041603803635
340000,955.1621975243091,19.188210240134655,972.0,12.409673645990857,-62.8,14.918444959177215,0.024310952052474022,5888.926927804947
350000,293.91619261950257,520.2401366526935,395.0,461.470259063355,-438.2,475.14561978408256,0.025339998304843903,6055.697236537933
360000,719.9235247053206,366.46924064133856,766.4,355.94471480835335,-252.6,384.1632986114108,0.026627948507666588,6220.59260559082
370000,752.3931952536107,435.7632691514054,790.0,395.0387322782413,-62.2,28.195035023918663,0.027658216655254364,6385.5005848407745
380000,426.93284926265477,640.7173007714489,618.8,437.0168875455501,-449.6,465.77445185411364,0.02961331233382225,6551.5904133319855
390000,470.32560393363235,540.0611484318548,573.2,455.55214849674456,-70.0,23.31523107327054,0.026223858818411827,6716.65984416008
400000,935.7664867401123,23.31291222324979,972.2,11.01635148313633,-102.0,71.78579246619765,0.025348881259560585,6883.906030893326
410000,904.2493254616857,32.75232197428156,945.2,19.260321908005587,-108.8,31.08311438707518,0.023654725402593613,7054.091565847397
420000,939.8098501414061,29.73691465078181,969.6,13.588230201170422,-67.6,22.00545386943882,0.022129638120532036,7229.754219293594
430000,910.0887155391276,132.9623361237693,929.4,116.36081814769094,-54.0,9.979979959899719,0.023529905825853348,7402.330656051636
440000,936.8664720535278,51.9931581769546,965.4,28.345017198795276,-283.4,370.9547681321808,0.022326670587062836,7573.690580129623
450000,719.0674637839198,447.4723811680365,779.0,389.5135427684126,-461.8,456.63744918698904,0.021869400516152382,7746.147896766663
460000,940.0123000472784,37.83871475690432,971.2,20.663010429267075,-438.8,474.6246516985818,0.0200690645724535,7918.900577068329
470000,723.8212788417935,483.23064077911965,788.2,387.1756190671102,-96.2,24.587801853764805,0.019070936366915703,8087.874499797821
480000,921.8667488247156,35.250470051838185,964.8,16.375591592366977,-55.6,23.963305281200256,0.0202026404440403,8255.77599310875
490000,933.900831001997,19.5774057290205,968.2,8.97552226892675,-275.6,374.3637802993233,0.019286513328552246,8423.650698423386
500000,947.1973689973354,25.448609602900632,976.2,10.166612021711067,-264.2,378.84952157815906,0.020521288737654686,8591.536333560944
