Episode 0, Reward: -2000.0, Epsilon: 0.981
Episode 630, Reward: -86.0, Epsilon: 0.050
Episode 640, Reward: -90.0, Epsilon: 0.050
Episode 650, Reward: -183.0, Epsilon: 0.050
Episode 660, Reward: -155.0, Epsilon: 0.050
Episode 670, Reward: -163.0, Epsilon: 0.050
Episode 680, Reward: -206.0, Epsilon: 0.050
Episode 690, Reward: -202.0, Epsilon: 0.050
Episode 700, Reward: -268.0, Epsilon: 0.050
Episode 710, Reward: -187.0, Epsilon: 0.050
Episode 720, Reward: -92.0, Epsilon: 0.050
Episode 730, Reward: -109.0, Epsilon: 0.050
Episode 740, Reward: -152.0, Epsilon: 0.050
Episode 750, Reward: -117.0, Epsilon: 0.050
Episode 760, Reward: -86.0, Epsilon: 0.050
Episode 770, Reward: -206.0, Epsilon: 0.050
Episode 780, Reward: -140.0, Epsilon: 0.050
Episode 790, Reward: -192.0, Epsilon: 0.050
Episode 800, Reward: -159.0, Epsilon: 0.050
Episode 810, Reward: -154.0, Epsilon: 0.050
Episode 820, Reward: -149.0, Epsilon: 0.050
Episode 830, Reward: -168.0, Epsilon: 0.050
Episode 840, Reward: -124.0, Epsilon: 0.050
Episode 850, Reward: -158.0, Epsilon: 0.050
Episode 860, Reward: -129.0, Epsilon: 0.050
Episode 870, Reward: -108.0, Epsilon: 0.050
Episode 880, Reward: -111.0, Epsilon: 0.050
Episode 890, Reward: -105.0, Epsilon: 0.050
Episode 900, Reward: -87.0, Epsilon: 0.050
Episode 910, Reward: -86.0, Epsilon: 0.050
Episode 920, Reward: -120.0, Epsilon: 0.050
Episode 930, Reward: -109.0, Epsilon: 0.050
Episode 940, Reward: -85.0, Epsilon: 0.050
Episode 950, Reward: -105.0, Epsilon: 0.050
Episode 960, Reward: -118.0, Epsilon: 0.050
Episode 970, Reward: -107.0, Epsilon: 0.050
Episode 980, Reward: -87.0, Epsilon: 0.050
Episode 990, Reward: -106.0, Epsilon: 0.050
Episode 0, Reward: -2000.0, Epsilon: 0.981
Episode 10, Reward: -2000.0, Epsilon: 0.791
Episode 20, Reward: -1214.0, Epsilon: 0.634
Episode 30, Reward: -1206.0, Epsilon: 0.531
Episode 40, Reward: -708.0, Epsilon: 0.458
Episode 50, Reward: -614.0, Epsilon: 0.387
Episode 60, Reward: -648.0, Epsilon: 0.322
Episode 70, Reward: -338.0, Epsilon: 0.275
Episode 80, Reward: -525.0, Epsilon: 0.236
Episode 90, Reward: -656.0, Epsilon: 0.190
Episode 100, Reward: -212.0, Epsilon: 0.130
Episode 110, Reward: -2000.0, Epsilon: 0.050
Episode 120, Reward: -2000.0, Epsilon: 0.050
Episode 130, Reward: -173.0, Epsilon: 0.050
Episode 140, Reward: -164.0, Epsilon: 0.050
Episode 150, Reward: -273.0, Epsilon: 0.050
Episode 160, Reward: -168.0, Epsilon: 0.050
Episode 170, Reward: -177.0, Epsilon: 0.050
Episode 180, Reward: -205.0, Epsilon: 0.050
Episode 190, Reward: -370.0, Epsilon: 0.050
Episode 200, Reward: -207.0, Epsilon: 0.050
Episode 210, Reward: -88.0, Epsilon: 0.050
Episode 220, Reward: -205.0, Epsilon: 0.050
Episode 230, Reward: -106.0, Epsilon: 0.050
Episode 240, Reward: -2000.0, Epsilon: 0.050
Episode 250, Reward: -111.0, Epsilon: 0.050
Episode 260, Reward: -479.0, Epsilon: 0.050
Episode 270, Reward: -112.0, Epsilon: 0.050
Episode 280, Reward: -167.0, Epsilon: 0.050
Episode 290, Reward: -106.0, Epsilon: 0.050
Episode 300, Reward: -393.0, Epsilon: 0.050
Episode 310, Reward: -160.0, Epsilon: 0.050
Episode 320, Reward: -156.0, Epsilon: 0.050
Episode 330, Reward: -159.0, Epsilon: 0.050
Episode 340, Reward: -108.0, Epsilon: 0.050
Episode 350, Reward: -93.0, Epsilon: 0.050
Episode 360, Reward: -89.0, Epsilon: 0.050
Episode 370, Reward: -187.0, Epsilon: 0.050
Episode 380, Reward: -139.0, Epsilon: 0.050
Episode 390, Reward: -117.0, Epsilon: 0.050
Episode 400, Reward: -128.0, Epsilon: 0.050
Episode 410, Reward: -211.0, Epsilon: 0.050
Episode 420, Reward: -109.0, Epsilon: 0.050
Episode 430, Reward: -120.0, Epsilon: 0.050
Episode 440, Reward: -118.0, Epsilon: 0.050
Episode 450, Reward: -90.0, Epsilon: 0.050
Episode 460, Reward: -101.0, Epsilon: 0.050
Episode 470, Reward: -117.0, Epsilon: 0.050
Episode 480, Reward: -123.0, Epsilon: 0.050
Episode 490, Reward: -112.0, Epsilon: 0.050
Episode 500, Reward: -123.0, Epsilon: 0.050
Episode 510, Reward: -88.0, Epsilon: 0.050
Episode 520, Reward: -117.0, Epsilon: 0.050
Episode 530, Reward: -122.0, Epsilon: 0.050
Episode 540, Reward: -121.0, Epsilon: 0.050
Episode 550, Reward: -200.0, Epsilon: 0.050
Episode 560, Reward: -117.0, Epsilon: 0.050
Episode 570, Reward: -89.0, Epsilon: 0.050
Episode 580, Reward: -88.0, Epsilon: 0.050
Episode 590, Reward: -117.0, Epsilon: 0.050
Episode 600, Reward: -162.0, Epsilon: 0.050
Episode 610, Reward: -117.0, Epsilon: 0.050
Episode 620, Reward: -115.0, Epsilon: 0.050
Episode 630, Reward: -115.0, Epsilon: 0.050
Episode 640, Reward: -93.0, Epsilon: 0.050
Episode 650, Reward: -92.0, Epsilon: 0.050
Episode 660, Reward: -117.0, Epsilon: 0.050
Episode 670, Reward: -166.0, Epsilon: 0.050
Episode 680, Reward: -120.0, Epsilon: 0.050
Episode 690, Reward: -123.0, Epsilon: 0.050
Episode 700, Reward: -111.0, Epsilon: 0.050
Episode 710, Reward: -111.0, Epsilon: 0.050
Episode 720, Reward: -110.0, Epsilon: 0.050
Episode 730, Reward: -99.0, Epsilon: 0.050
Episode 740, Reward: -109.0, Epsilon: 0.050
Episode 750, Reward: -157.0, Epsilon: 0.050
Episode 760, Reward: -90.0, Epsilon: 0.050
Episode 770, Reward: -114.0, Epsilon: 0.050
Episode 780, Reward: -123.0, Epsilon: 0.050
Episode 790, Reward: -125.0, Epsilon: 0.050
Episode 800, Reward: -117.0, Epsilon: 0.050
Episode 810, Reward: -115.0, Epsilon: 0.050
Episode 820, Reward: -125.0, Epsilon: 0.050
Episode 830, Reward: -153.0, Epsilon: 0.050
Episode 840, Reward: -116.0, Epsilon: 0.050
Episode 850, Reward: -111.0, Epsilon: 0.050
Episode 860, Reward: -123.0, Epsilon: 0.050
Episode 870, Reward: -122.0, Epsilon: 0.050
Episode 880, Reward: -122.0, Epsilon: 0.050
Episode 890, Reward: -128.0, Epsilon: 0.050
Episode 900, Reward: -127.0, Epsilon: 0.050
Episode 910, Reward: -91.0, Epsilon: 0.050
Episode 920, Reward: -123.0, Epsilon: 0.050
Episode 930, Reward: -115.0, Epsilon: 0.050
Episode 940, Reward: -116.0, Epsilon: 0.050
Episode 950, Reward: -109.0, Epsilon: 0.050
Episode 960, Reward: -114.0, Epsilon: 0.050
Episode 970, Reward: -125.0, Epsilon: 0.050
Episode 980, Reward: -117.0, Epsilon: 0.050
Episode 990, Reward: -115.0, Epsilon: 0.050
Episode 0, Reward: -2000.0, Epsilon: 0.981
Episode 10, Reward: -2000.0, Epsilon: 0.791
Episode 20, Reward: -1596.0, Epsilon: 0.605
Episode 30, Reward: -774.0, Epsilon: 0.473
Episode 40, Reward: -1159.0, Epsilon: 0.370
Episode 50, Reward: -1463.0, Epsilon: 0.293
Episode 60, Reward: -411.0, Epsilon: 0.159
Episode 70, Reward: -207.0, Epsilon: 0.095
Episode 80, Reward: -2000.0, Epsilon: 0.050
Episode 90, Reward: -219.0, Epsilon: 0.050
Episode 100, Reward: -361.0, Epsilon: 0.050
Episode 110, Reward: -452.0, Epsilon: 0.050
Episode 120, Reward: -2000.0, Epsilon: 0.050
Episode 130, Reward: -2000.0, Epsilon: 0.050
Episode 140, Reward: -2000.0, Epsilon: 0.050
Episode 150, Reward: -197.0, Epsilon: 0.050
Episode 160, Reward: -213.0, Epsilon: 0.050
Episode 170, Reward: -162.0, Epsilon: 0.050
Episode 180, Reward: -132.0, Epsilon: 0.050
Episode 190, Reward: -135.0, Epsilon: 0.050
Episode 200, Reward: -154.0, Epsilon: 0.050
Episode 210, Reward: -160.0, Epsilon: 0.050
Episode 220, Reward: -145.0, Epsilon: 0.050
Episode 230, Reward: -179.0, Epsilon: 0.050
Episode 240, Reward: -111.0, Epsilon: 0.050
Episode 250, Reward: -143.0, Epsilon: 0.050
Episode 260, Reward: -119.0, Epsilon: 0.050
Episode 270, Reward: -109.0, Epsilon: 0.050
Episode 280, Reward: -175.0, Epsilon: 0.050
Episode 290, Reward: -183.0, Epsilon: 0.050
Episode 300, Reward: -100.0, Epsilon: 0.050
Episode 310, Reward: -102.0, Epsilon: 0.050
Episode 320, Reward: -117.0, Epsilon: 0.050
Episode 330, Reward: -115.0, Epsilon: 0.050
Episode 340, Reward: -116.0, Epsilon: 0.050
Episode 350, Reward: -107.0, Epsilon: 0.050
Episode 360, Reward: -86.0, Epsilon: 0.050
Episode 370, Reward: -108.0, Epsilon: 0.050
Episode 380, Reward: -114.0, Epsilon: 0.050
Episode 390, Reward: -111.0, Epsilon: 0.050
Episode 400, Reward: -157.0, Epsilon: 0.050
Episode 410, Reward: -112.0, Epsilon: 0.050
Episode 420, Reward: -113.0, Epsilon: 0.050
Episode 430, Reward: -107.0, Epsilon: 0.050
Episode 440, Reward: -153.0, Epsilon: 0.050
Episode 450, Reward: -156.0, Epsilon: 0.050
Episode 460, Reward: -159.0, Epsilon: 0.050
Episode 470, Reward: -161.0, Epsilon: 0.050
Episode 480, Reward: -163.0, Epsilon: 0.050
Episode 490, Reward: -204.0, Epsilon: 0.050
Episode 500, Reward: -108.0, Epsilon: 0.050
Episode 510, Reward: -174.0, Epsilon: 0.050
Episode 520, Reward: -148.0, Epsilon: 0.050
Episode 530, Reward: -155.0, Epsilon: 0.050
Episode 540, Reward: -152.0, Epsilon: 0.050
Episode 550, Reward: -154.0, Epsilon: 0.050
Episode 560, Reward: -90.0, Epsilon: 0.050
Episode 570, Reward: -106.0, Epsilon: 0.050
Episode 580, Reward: -96.0, Epsilon: 0.050
Episode 590, Reward: -142.0, Epsilon: 0.050
Episode 600, Reward: -152.0, Epsilon: 0.050
Episode 610, Reward: -156.0, Epsilon: 0.050
Episode 620, Reward: -107.0, Epsilon: 0.050
Episode 630, Reward: -146.0, Epsilon: 0.050
Episode 640, Reward: -156.0, Epsilon: 0.050
Episode 650, Reward: -155.0, Epsilon: 0.050
Episode 660, Reward: -158.0, Epsilon: 0.050
Episode 670, Reward: -165.0, Epsilon: 0.050
Episode 680, Reward: -158.0, Epsilon: 0.050
Episode 690, Reward: -92.0, Epsilon: 0.050
Episode 700, Reward: -94.0, Epsilon: 0.050
Episode 710, Reward: -160.0, Epsilon: 0.050
Episode 720, Reward: -89.0, Epsilon: 0.050
Episode 730, Reward: -163.0, Epsilon: 0.050
Episode 740, Reward: -159.0, Epsilon: 0.050
Episode 750, Reward: -159.0, Epsilon: 0.050
Episode 760, Reward: -164.0, Epsilon: 0.050
Episode 770, Reward: -118.0, Epsilon: 0.050
Episode 780, Reward: -157.0, Epsilon: 0.050
Episode 790, Reward: -156.0, Epsilon: 0.050
Episode 800, Reward: -95.0, Epsilon: 0.050
Episode 810, Reward: -156.0, Epsilon: 0.050
Episode 820, Reward: -161.0, Epsilon: 0.050
Episode 830, Reward: -84.0, Epsilon: 0.050
Episode 840, Reward: -117.0, Epsilon: 0.050
Episode 850, Reward: -162.0, Epsilon: 0.050
Episode 860, Reward: -129.0, Epsilon: 0.050
Episode 870, Reward: -124.0, Epsilon: 0.050
Episode 880, Reward: -118.0, Epsilon: 0.050
Episode 890, Reward: -177.0, Epsilon: 0.050
Episode 900, Reward: -115.0, Epsilon: 0.050
Episode 910, Reward: -114.0, Epsilon: 0.050
Episode 920, Reward: -118.0, Epsilon: 0.050
Episode 930, Reward: -89.0, Epsilon: 0.050
Episode 940, Reward: -90.0, Epsilon: 0.050
Episode 950, Reward: -109.0, Epsilon: 0.050
Episode 960, Reward: -102.0, Epsilon: 0.050
Episode 970, Reward: -111.0, Epsilon: 0.050
Episode 980, Reward: -108.0, Epsilon: 0.050
Episode 990, Reward: -106.0, Epsilon: 0.050
Episode 0, Reward: -2000.0, Epsilon: 0.981
Episode 10, Reward: -2000.0, Epsilon: 0.791
Episode 20, Reward: -2000.0, Epsilon: 0.601
Episode 30, Reward: -899.0, Epsilon: 0.442
Episode 40, Reward: -323.0, Epsilon: 0.393
Episode 50, Reward: -405.0, Epsilon: 0.356
Episode 60, Reward: -342.0, Epsilon: 0.323
Episode 70, Reward: -244.0, Epsilon: 0.294
Episode 80, Reward: -246.0, Epsilon: 0.273
Episode 90, Reward: -240.0, Epsilon: 0.248
Episode 100, Reward: -243.0, Epsilon: 0.220
Episode 110, Reward: -339.0, Epsilon: 0.146
Episode 120, Reward: -203.0, Epsilon: 0.122
Episode 130, Reward: -202.0, Epsilon: 0.099
Episode 140, Reward: -223.0, Epsilon: 0.077
Episode 150, Reward: -341.0, Epsilon: 0.050
Episode 160, Reward: -289.0, Epsilon: 0.050
Episode 170, Reward: -390.0, Epsilon: 0.050
Episode 180, Reward: -431.0, Epsilon: 0.050
Episode 190, Reward: -291.0, Epsilon: 0.050
Episode 200, Reward: -399.0, Epsilon: 0.050
Episode 210, Reward: -208.0, Epsilon: 0.050
Episode 220, Reward: -218.0, Epsilon: 0.050
Episode 230, Reward: -277.0, Epsilon: 0.050
Episode 240, Reward: -430.0, Epsilon: 0.050
Episode 250, Reward: -205.0, Epsilon: 0.050
Episode 260, Reward: -125.0, Epsilon: 0.050
Episode 270, Reward: -149.0, Epsilon: 0.050
Episode 280, Reward: -177.0, Epsilon: 0.050
Episode 290, Reward: -180.0, Epsilon: 0.050
Episode 300, Reward: -135.0, Epsilon: 0.050
Episode 310, Reward: -193.0, Epsilon: 0.050
Episode 320, Reward: -2000.0, Epsilon: 0.050
Episode 330, Reward: -2000.0, Epsilon: 0.050
Episode 340, Reward: -1538.0, Epsilon: 0.050
