Episode 220, Reward: -85.0, Epsilon: 0.050
Episode 230, Reward: -161.0, Epsilon: 0.050
Episode 240, Reward: -163.0, Epsilon: 0.050
Episode 250, Reward: -156.0, Epsilon: 0.050
Episode 260, Reward: -95.0, Epsilon: 0.050
Episode 270, Reward: -167.0, Epsilon: 0.050
Episode 280, Reward: -183.0, Epsilon: 0.050
Episode 290, Reward: -257.0, Epsilon: 0.050
Episode 300, Reward: -171.0, Epsilon: 0.050
Episode 310, Reward: -168.0, Epsilon: 0.050
Episode 320, Reward: -183.0, Epsilon: 0.050
Episode 330, Reward: -151.0, Epsilon: 0.050
Episode 340, Reward: -173.0, Epsilon: 0.050
Episode 350, Reward: -91.0, Epsilon: 0.050
Episode 360, Reward: -133.0, Epsilon: 0.050
Episode 370, Reward: -152.0, Epsilon: 0.050
Episode 380, Reward: -92.0, Epsilon: 0.050
Episode 390, Reward: -188.0, Epsilon: 0.050
Episode 400, Reward: -91.0, Epsilon: 0.050
Episode 410, Reward: -114.0, Epsilon: 0.050
Episode 420, Reward: -158.0, Epsilon: 0.050
Episode 430, Reward: -149.0, Epsilon: 0.050
Episode 440, Reward: -158.0, Epsilon: 0.050
Episode 450, Reward: -158.0, Epsilon: 0.050
Episode 460, Reward: -154.0, Epsilon: 0.050
Episode 470, Reward: -119.0, Epsilon: 0.050
Episode 480, Reward: -154.0, Epsilon: 0.050
Episode 490, Reward: -87.0, Epsilon: 0.050
Episode 500, Reward: -177.0, Epsilon: 0.050
Episode 510, Reward: -182.0, Epsilon: 0.050
Episode 520, Reward: -175.0, Epsilon: 0.050
Episode 530, Reward: -134.0, Epsilon: 0.050
Episode 540, Reward: -159.0, Epsilon: 0.050
Episode 550, Reward: -214.0, Epsilon: 0.050
Episode 560, Reward: -113.0, Epsilon: 0.050
Episode 570, Reward: -99.0, Epsilon: 0.050
Episode 580, Reward: -120.0, Epsilon: 0.050
Episode 590, Reward: -161.0, Epsilon: 0.050
Episode 600, Reward: -116.0, Epsilon: 0.050
Episode 610, Reward: -94.0, Epsilon: 0.050
Episode 620, Reward: -150.0, Epsilon: 0.050
Episode 630, Reward: -163.0, Epsilon: 0.050
Episode 640, Reward: -91.0, Epsilon: 0.050
Episode 650, Reward: -118.0, Epsilon: 0.050
Episode 660, Reward: -101.0, Epsilon: 0.050
Episode 670, Reward: -103.0, Epsilon: 0.050
Episode 680, Reward: -85.0, Epsilon: 0.050
