Episode 30, Reward: -655.0, Epsilon: 0.564
Episode 40, Reward: -433.0, Epsilon: 0.520
Episode 50, Reward: -339.0, Epsilon: 0.480
Episode 60, Reward: -385.0, Epsilon: 0.448
Episode 70, Reward: -354.0, Epsilon: 0.410
Episode 80, Reward: -521.0, Epsilon: 0.375
Episode 90, Reward: -270.0, Epsilon: 0.341
Episode 100, Reward: -282.0, Epsilon: 0.306
Episode 110, Reward: -398.0, Epsilon: 0.270
Episode 120, Reward: -369.0, Epsilon: 0.233
Episode 130, Reward: -1764.0, Epsilon: 0.173
Episode 140, Reward: -264.0, Epsilon: 0.097
Episode 150, Reward: -482.0, Epsilon: 0.065
Episode 160, Reward: -128.0, Epsilon: 0.050
Episode 170, Reward: -163.0, Epsilon: 0.050
Episode 180, Reward: -212.0, Epsilon: 0.050
Episode 190, Reward: -2000.0, Epsilon: 0.050
Episode 200, Reward: -363.0, Epsilon: 0.050
Episode 210, Reward: -209.0, Epsilon: 0.050
Episode 220, Reward: -294.0, Epsilon: 0.050
Episode 230, Reward: -327.0, Epsilon: 0.050
Episode 240, Reward: -170.0, Epsilon: 0.050
Episode 250, Reward: -282.0, Epsilon: 0.050
Episode 260, Reward: -259.0, Epsilon: 0.050
Episode 270, Reward: -221.0, Epsilon: 0.050
Episode 280, Reward: -91.0, Epsilon: 0.050
Episode 290, Reward: -231.0, Epsilon: 0.050
Episode 300, Reward: -156.0, Epsilon: 0.050
Episode 310, Reward: -155.0, Epsilon: 0.050
Episode 320, Reward: -158.0, Epsilon: 0.050
Episode 330, Reward: -1315.0, Epsilon: 0.050
Episode 340, Reward: -102.0, Epsilon: 0.050
Episode 350, Reward: -120.0, Epsilon: 0.050
Episode 360, Reward: -109.0, Epsilon: 0.050
Episode 370, Reward: -94.0, Epsilon: 0.050
Episode 380, Reward: -112.0, Epsilon: 0.050
Episode 390, Reward: -108.0, Epsilon: 0.050
Episode 400, Reward: -116.0, Epsilon: 0.050
Episode 410, Reward: -116.0, Epsilon: 0.050
Episode 420, Reward: -151.0, Epsilon: 0.050
Episode 430, Reward: -156.0, Epsilon: 0.050
Episode 440, Reward: -156.0, Epsilon: 0.050
Episode 450, Reward: -177.0, Epsilon: 0.050
Episode 460, Reward: -88.0, Epsilon: 0.050
Episode 470, Reward: -125.0, Epsilon: 0.050
Episode 480, Reward: -156.0, Epsilon: 0.050
Episode 490, Reward: -122.0, Epsilon: 0.050
Episode 500, Reward: -89.0, Epsilon: 0.050
Episode 510, Reward: -146.0, Epsilon: 0.050
Episode 520, Reward: -150.0, Epsilon: 0.050
Episode 530, Reward: -98.0, Epsilon: 0.050
Episode 540, Reward: -136.0, Epsilon: 0.050
Episode 550, Reward: -118.0, Epsilon: 0.050
Episode 560, Reward: -129.0, Epsilon: 0.050
Episode 570, Reward: -113.0, Epsilon: 0.050
Episode 580, Reward: -94.0, Epsilon: 0.050
Episode 590, Reward: -149.0, Epsilon: 0.050
Episode 600, Reward: -253.0, Epsilon: 0.050
Episode 610, Reward: -192.0, Epsilon: 0.050
Episode 620, Reward: -148.0, Epsilon: 0.050
Episode 630, Reward: -90.0, Epsilon: 0.050
Episode 640, Reward: -88.0, Epsilon: 0.050
Episode 650, Reward: -112.0, Epsilon: 0.050
Episode 660, Reward: -162.0, Epsilon: 0.050
Episode 670, Reward: -117.0, Epsilon: 0.050
Episode 680, Reward: -112.0, Epsilon: 0.050
Episode 690, Reward: -107.0, Epsilon: 0.050
Episode 700, Reward: -109.0, Epsilon: 0.050
Episode 710, Reward: -122.0, Epsilon: 0.050
Episode 720, Reward: -92.0, Epsilon: 0.050
Episode 730, Reward: -146.0, Epsilon: 0.050
