step,episode,episode_reward,episode_len,critic_loss,actor_loss,entropy,alpha
1000,1,0.0,1000,,,,
2000,2,142.0,1000,,,,
3000,3,0.0,1000,,,,
4000,4,0.0,1000,,,,
5000,5,0.0,1000,,,,
6000,6,0.0,1000,,,,
7000,7,30.0,1000,,,,
8000,8,0.0,1000,,,,
9000,9,139.0,1000,,,,
10000,10,54.0,1000,,,,
11000,11,0.0,1000,0.031169433146715164,-0.5513280630111694,1.3426034450531006,0.09054326266050339
12000,12,0.0,1000,0.016165822744369507,-0.8708502054214478,1.2535552978515625,0.08241874724626541
13000,13,198.0,1000,0.027819201350212097,-1.2807481288909912,1.0607768297195435,0.07529342919588089
14000,14,0.0,1000,0.02140214294195175,-1.9156379699707031,0.8862614035606384,0.06904133409261703
15000,15,7.0,1000,0.0292253028601408,-3.044372320175171,0.6219885349273682,0.0634121373295784
16000,16,35.0,1000,0.02767186611890793,-3.786160469055176,0.3253021240234375,0.058344434946775436
17000,17,0.0,1000,0.03536900132894516,-4.7170538902282715,0.0805709958076477,0.0539078563451767
18000,18,23.0,1000,0.03240298107266426,-5.647781848907471,-0.3284083306789398,0.05002032592892647
19000,19,0.0,1000,0.026054993271827698,-6.7493486404418945,-0.5480638742446899,0.04642719030380249
20000,20,0.0,1000,0.02986154332756996,-8.25943374633789,-0.7929912209510803,0.043124012649059296
21000,21,0.0,1000,0.027870405465364456,-8.619641304016113,-0.8336350917816162,0.04010678082704544
22000,22,988.0,1000,0.024561792612075806,-10.047921180725098,-1.165653944015503,0.03744196519255638
23000,23,204.0,1000,0.042310554534196854,-11.308034896850586,-1.3457093238830566,0.035093192011117935
24000,24,979.0,1000,0.04024964198470116,-13.086959838867188,-1.7324810028076172,0.03340061753988266
25000,25,0.0,1000,0.030108742415905,-14.581830978393555,-1.8255759477615356,0.03194094076752663
26000,26,979.0,1000,0.027793362736701965,-15.566547393798828,-1.7591313123703003,0.030217744410037994
27000,27,104.0,1000,0.04105890169739723,-16.890132904052734,-1.7367522716522217,0.028334202244877815
28000,28,969.0,1000,0.03484174981713295,-18.336347579956055,-1.7687764167785645,0.02652975171804428
29000,29,5.0,1000,0.02576349303126335,-19.109106063842773,-1.6801848411560059,0.024639634415507317
30000,30,1.0,1000,0.0330713614821434,-20.32192611694336,-1.861755132675171,0.023172808811068535
31000,31,0.0,1000,0.05767956003546715,-22.227325439453125,-2.1715478897094727,0.022782178595662117
32000,32,0.0,1000,0.04224219173192978,-23.388824462890625,-1.976868987083435,0.02203821763396263
33000,33,82.0,1000,0.040890105068683624,-23.705001831054688,-1.9074997901916504,0.021522628143429756
34000,34,0.0,1000,0.03776325657963753,-24.9320068359375,-2.0724220275878906,0.02214222587645054
35000,35,0.0,1000,0.040896862745285034,-24.87441635131836,-1.9159913063049316,0.02230161428451538
36000,36,0.0,1000,0.04178486764431,-26.13515853881836,-2.0224344730377197,0.021657971665263176
37000,37,0.0,1000,0.045258887112140656,-26.474058151245117,-2.2159619331359863,0.022828983142971992
38000,38,0.0,1000,0.03721599280834198,-27.349742889404297,-2.0744428634643555,0.022743869572877884
39000,39,30.0,1000,0.03889564052224159,-27.324588775634766,-2.067108631134033,0.023058606311678886
40000,40,984.0,1000,0.039544396102428436,-27.83091926574707,-2.007718563079834,0.02386019565165043
41000,41,0.0,1000,0.03557596728205681,-29.407243728637695,-1.962151288986206,0.024073680862784386
42000,42,14.0,1000,0.04752861708402634,-29.846721649169922,-1.9557974338531494,0.02491481974720955
43000,43,971.0,1000,0.05232340842485428,-31.382373809814453,-1.8881195783615112,0.025230593979358673
44000,44,794.0,1000,0.04821926727890968,-31.512176513671875,-2.1103475093841553,0.024989213794469833
45000,45,890.0,1000,0.0535031259059906,-32.606449127197266,-1.9501473903656006,0.02510615438222885
46000,46,990.0,1000,0.04868358373641968,-33.84975814819336,-2.0655226707458496,0.025297194719314575
