step,episode,episode_reward,episode_len,critic_loss,actor_loss,entropy,alpha
1000,1,-930.682794034481,1000,,,,
2000,2,-898.1137044727802,1000,,,,
3000,3,-955.9290070831776,1000,,,,
4000,4,-878.5885907709599,1000,,,,
5000,5,-873.9723792225122,1000,,,,
6000,6,-408.99769300967455,1000,,,,
7000,7,-616.6060879677534,1000,,,,
8000,8,-930.3538314700127,1000,,,,
9000,9,-797.3064264655113,1000,,,,
10000,10,-725.8767805099487,1000,,,,
11000,11,-332.9755504280329,1000,0.1447037011384964,0.9543905854225159,-0.8758894801139832,0.09282589703798294
12000,12,-161.82098906487226,1000,0.15184840559959412,1.421128749847412,-0.7892798781394958,0.08690211921930313
13000,13,-376.9501557201147,1000,0.1923772394657135,1.8733348846435547,-0.6374216079711914,0.07975061982870102
14000,14,-293.356618270278,1000,0.1760115623474121,2.477841854095459,-0.7225402593612671,0.07273725420236588
15000,15,-279.1941495388746,1000,0.12306827306747437,2.8488426208496094,-0.6444827318191528,0.06642693281173706
16000,16,-204.3592869862914,1000,0.10527947545051575,3.7331814765930176,-0.7100688219070435,0.06086595356464386
17000,17,-273.65693663060665,1000,0.18755096197128296,3.8767881393432617,-0.8674760460853577,0.055931802839040756
18000,18,585.3902003616095,1000,0.05867809057235718,4.68569278717041,-0.906521201133728,0.05150609463453293
19000,19,-417.5035040676594,1000,0.10947202146053314,5.112760543823242,-1.0575995445251465,0.047512929886579514
20000,20,-511.96870516985655,1000,0.08444619178771973,5.256392478942871,-1.094460368156433,0.043818335980176926
21000,21,-240.19719482585788,1000,0.0468316525220871,3.9248976707458496,-1.237148642539978,0.040373992174863815
22000,22,-230.51425390690565,1000,0.08082758635282516,4.103017807006836,-1.191765308380127,0.03715869411826134
23000,23,-179.0086974427104,1000,0.10537462681531906,4.031261444091797,-1.493896722793579,0.03427240625023842
24000,24,-311.1878002732992,1000,0.04296202212572098,3.879697799682617,-1.3210501670837402,0.03168269619345665
